Year,Municipality,GER
2018,Penacova,108.0
2018,Penela,18.9
2018,Soure,110.2
2018,Tábua,89.5
2018,Vila Nova de Poiares,105.6
2018,Alvaiázere,91.8
2018,Ansião,168.8
2018,Batalha,78.4
2018,Castanheira de Pêra,
2018,Figueiró dos Vinhos,104.2
2018,Leiria,118.8
2018,Marinha Grande,147.0
2018,Pedrógão Grande,153.8
2018,Pombal,126.3
2018,Porto de Mós,74.3
2018,Carregal do Sal,81.1
2018,Castro Daire,113.6
2018,Mangualde,95.9
2018,Nelas,82.7
2018,Oliveira de Frades,94.8
2018,Penalva do Castelo,96.3
2018,Santa Comba Dão,92.3
2018,São Pedro do Sul,130.2
2018,Sátão,83.6
2018,Tondela,133.7
2018,Vila Nova de Paiva,66.9
2018,Viseu,144.2
2018,Vouzela,124.8
2018,Aguiar da Beira,103.2
2018,Cascais,119.0
2018,Lisboa,263.8
2018,Loures,73.3
2018,Mafra,85.9
2018,Oeiras,108.6
2018,Sintra,90.4
2018,Vila Franca de Xira,111.7
2018,Amadora,134.3
2018,Odivelas,101.2
2018,Alcochete,85.8
2018,Almada,122.6
2018,Barreiro,141.7
2018,Moita,83.2
2018,Montijo,91.0
2018,Palmela,81.9
2018,Seixal,116.0
2018,Sesimbra,80.3
2018,Setúbal,131.6
2018,Alandroal,7.1
2018,Arraiolos,69.6
2018,Borba,
2018,Estremoz,172.5
2018,Évora,203.9
2018,Montemor-o-Novo,91.5
2018,Mora,73.8
2018,Mourão,
2018,Portel,13.3
2018,Redondo,64.9
2018,Reguengos de Monsaraz,127.0
2018,Vendas Novas,116.6
2018,Viana do Alentejo,88.5
2018,Vila Viçosa,180.2
2018,Alcácer do Sal,81.4
2018,Grândola,107.2
2018,Santiago do Cacém,109.7
2018,Sines,157.2
2018,Odemira,137.6
2018,Alter do Chão,196.6
2018,Arronches,9.5
2018,Avis,31.8
2018,Campo Maior,122.8
2018,Castelo de Vide,24.7
2018,Crato,177.3
2018,Elvas,119.5
2018,Fronteira,32.4
2018,Gavião,28.9
2018,Marvão,
2018,Monforte,
2018,Nisa,74.5
2018,Ponte de Sor,129.6
2018,Portalegre,241.1
2018,Sousel,72.6
2018,Aljustrel,195.0
2018,Almodôvar,165.7
2018,Alvito,308.5
2018,Barrancos,24.4
2018,Beja,162.7
2018,Castro Verde,100.4
2018,Cuba,57.1
2018,Ferreira do Alentejo,32.4
2018,Mértola,177.7
2018,Moura,107.1
2018,Ourique,77.4
2018,Serpa,120.4
2018,Vidigueira,84.4
2018,Azambuja,92.8
2018,Almeirim,68.6
2018,Alpiarça,72.1
2018,Benavente,48.8
2018,Cartaxo,72.1
2018,Chamusca,57.6
2018,Coruche,97.6
2018,Golegã,76.4
2018,Rio Maior,136.8
2018,Salvaterra de Magos,151.9
2018,Santarém,168.3
2018,Albufeira,108.1
2018,Alcoutim,
2018,Aljezur,
2018,Castro Marim,
2018,Faro,168.7
2018,Lagoa,43.8
2018,Lagos,118.7
2018,Loulé,107.3
2018,Monchique,12.8
2018,Olhão,84.6
2018,Portimão,171.5
2018,São Brás de Alportel,94.2
2018,Silves,87.8
2018,Tavira,108.6
2018,Vila do Bispo,
2018,Vila Real de Santo António,150.7
2019,Arcos de Valdevez,119.3
2019,Caminha,103.4
2019,Melgaço,96.0
2019,Monção,152.7
2019,Paredes de Coura,108.2
2019,Ponte da Barca,109.9
2019,Ponte de Lima,108.9
2019,Valença,69.5
2019,Viana do Castelo,171.6
2019,Vila Nova de Cerveira,71.2
2019,Boticas,
2019,Chaves,147.0
2019,Montalegre,93.3
2019,Ribeira de Pena,91.4
2019,Valpaços,63.9
2019,Vila Pouca de Aguiar,86.8
2019,Arouca,111.6
2019,Espinho,225.4
2019,Santa Maria da Feira,86.0
2019,Oliveira de Azeméis,99.6
2019,São João da Madeira,279.8
2019,Vale de Cambra,99.0
2019,Gondomar,81.8
2019,Maia,74.4
2019,Matosinhos,102.5
2019,Paredes,71.8
2019,Porto,373.7
2019,Póvoa de Varzim,121.7
2019,Santo Tirso,148.1
2019,Valongo,80.4
2019,Vila do Conde,79.4
2019,Vila Nova de Gaia,112.9
2019,Trofa,97.1
2019,Mondim de Basto,83.6
2019,Cabeceiras de Basto,100.0
2019,Fafe,108.7
2019,Guimarães,108.9
2019,Póvoa de Lanhoso,101.8
2019,Vieira do Minho,83.0
2019,Vila Nova de Famalicão,112.0
2019,Vizela,105.4
2019,Amares,73.1
2019,Barcelos,97.8
2019,Braga,160.0
2019,Esposende,92.1
2019,Terras de Bouro,47.9
2019,Vila Verde,107.3
2019,Alijó,67.8
2019,Mesão Frio,94.4
2019,Murça,145.3
2019,Peso da Régua,168.6
2019,Sabrosa,79.3
2019,Santa Marta de Penaguião,
2019,Vila Real,157.5
2019,Armamar,79.4
2019,Lamego,152.8
2019,Moimenta da Beira,145.9
2019,Penedono,
2019,São João da Pesqueira,122.0
2019,Sernancelhe,100.6
2019,Tabuaço,53.8
2019,Tarouca,60.8
2019,Carrazeda de Ansiães,86.8
2019,Freixo de Espada à Cinta,12.0
2019,Torre de Moncorvo,90.3
2019,Vila Nova de Foz Côa,64.6
2019,Castelo de Paiva,100.7
2019,Amarante,129.4
2019,Baião,82.6
2019,Felgueiras,113.3
2019,Lousada,90.3
2019,Marco de Canaveses,90.5
2019,Paços de Ferreira,95.2
2019,Penafiel,111.8
2019,Cinfães,96.0
2019,Resende,110.0
2019,Celorico de Basto,91.4
2019,Alfândega da Fé,94.9
2019,Bragança,192.5
2019,Macedo de Cavaleiros,114.2
2019,Miranda do Douro,91.3
2019,Mirandela,146.6
2019,Mogadouro,144.7
2019,Vila Flor,84.4
2019,Vimioso,
2019,Vinhais,76.4
2019,Castelo Branco,131.5
2019,Idanha-a-Nova,135.3
2019,Oleiros,104.1
2019,Penamacor,72.2
2019,Proença-a-Nova,84.4
2019,Vila Velha de Ródão,
2019,Belmonte,45.5
2019,Covilhã,144.3
2019,Fundão,115.4
2019,Almeida,109.4
2019,Celorico da Beira,70.7
2019,Figueira de Castelo Rodrigo,55.0
2019,Fornos de Algodres,161.5
2019,Gouveia,141.5
2019,Guarda,156.3
2019,Manteigas,120.0
2019,Meda,60.0
2019,Pinhel,95.3
2019,Sabugal,81.6
2019,Seia,134.5
2019,Trancoso,218.8
2019,Abrantes,120.3
2019,Alcanena,105.4
2019,Constância,104.4
2019,Entroncamento,137.7
2019,Ferreira do Zêzere,47.1
2019,Mação,128.8
2019,Sardoal,98.8
2019,Tomar,172.7
2019,Torres Novas,120.7
2019,Vila Nova da Barquinha,61.9
2019,Ourém,150.1
2019,Sertã,135.9
2019,Vila de Rei,94.2
2019,Alcobaça,115.4
2019,Bombarral,97.4
2019,Caldas da Rainha,182.9
2019,Nazaré,97.2
2019,Óbidos,47.5
2019,Peniche,87.3
2019,Alenquer,88.1
2019,Arruda dos Vinhos,128.5
2019,Cadaval,42.1
2019,Lourinhã,74.2
2019,Sobral de Monte Agraço,69.0
2019,Torres Vedras,138.2
2019,Águeda,144.1
2019,Albergaria-a-Velha,128.7
2019,Anadia,144.3
2019,Aveiro,203.2
2019,Estarreja,94.1
2019,Ílhavo,65.2
2019,Murtosa,24.6
2019,Oliveira do Bairro,78.8
2019,Ovar,94.6
2019,Sever do Vouga,201.5
2019,Vagos,101.9
2019,Mealhada,95.1
2019,Mortágua,91.6
2019,Arganil,250.0
2019,Cantanhede,109.8
2019,Coimbra,201.0
2019,Condeixa-a-Nova,53.2
2019,Figueira da Foz,128.9
2019,Góis,
2019,Lousã,98.5
2019,Mira,76.3
2019,Miranda do Corvo,68.3
2019,Montemor-o-Velho,71.6
2019,Oliveira do Hospital,129.0
2019,Pampilhosa da Serra,30.6
2019,Penacova,115.5
2019,Penela,28.6
2019,Soure,97.0
2019,Tábua,92.2
2019,Vila Nova de Poiares,105.9
2019,Alvaiázere,125.2
2019,Ansião,178.2
2019,Batalha,76.7
2019,Castanheira de Pêra,
2019,Figueiró dos Vinhos,108.9
2019,Leiria,121.4
2019,Marinha Grande,139.5
2019,Pedrógão Grande,153.9
2019,Pombal,126.4
2019,Porto de Mós,87.8
2019,Carregal do Sal,74.2
2019,Castro Daire,106.7
2019,Mangualde,117.8
2019,Nelas,85.3
2019,Oliveira de Frades,88.8
2019,Penalva do Castelo,98.3
2019,Santa Comba Dão,89.4
2019,São Pedro do Sul,109.2
2019,Sátão,84.2
2019,Tondela,137.2
2019,Vila Nova de Paiva,83.4
2019,Viseu,154.5
2019,Vouzela,128.9
2019,Aguiar da Beira,161.0
2019,Cascais,125.3
2019,Lisboa,253.2
2019,Loures,72.7
2019,Mafra,93.3
2019,Oeiras,108.4
2019,Sintra,90.9
2019,Vila Franca de Xira,115.0
2019,Amadora,133.3
2019,Odivelas,101.1
2019,Alcochete,100.8
2019,Almada,130.5
2019,Barreiro,150.6
2019,Moita,91.5
2019,Montijo,100.5
2019,Palmela,85.2
2019,Seixal,122.8
2019,Sesimbra,83.4
2019,Setúbal,136.4
2019,Alandroal,
2019,Arraiolos,76.0
2019,Borba,
2019,Estremoz,186.7
2019,Évora,190.4
2019,Montemor-o-Novo,86.6
2019,Mora,63.6
2019,Mourão,
2019,Portel,10.3
2019,Redondo,64.4
2019,Reguengos de Monsaraz,112.8
2019,Vendas Novas,133.4
2019,Viana do Alentejo,95.9
2019,Vila Viçosa,172.9
2019,Alcácer do Sal,80.4
2019,Grândola,108.1
2019,Santiago do Cacém,111.4
2019,Sines,153.9
2019,Odemira,121.3
2019,Alter do Chão,235.4
2019,Arronches,20.8
2019,Avis,15.7
2019,Campo Maior,131.6
2019,Castelo de Vide,26.2
2019,Crato,146.7
2019,Elvas,132.3
2019,Fronteira,43.3
2019,Gavião,
2019,Marvão,
2019,Monforte,
2019,Nisa,80.3
2019,Ponte de Sor,125.9
2019,Portalegre,239.4
2019,Sousel,78.2
2019,Aljustrel,169.3
2019,Almodôvar,145.3
2019,Alvito,326.5
2019,Barrancos,47.6
2019,Beja,159.4
2019,Castro Verde,92.1
2019,Cuba,79.0
2019,Ferreira do Alentejo,48.9
2019,Mértola,141.9
2019,Moura,108.6
2019,Ourique,93.0
2019,Serpa,111.4
2019,Vidigueira,85.2
2019,Azambuja,93.7
2019,Almeirim,68.8
2019,Alpiarça,75.4
2019,Benavente,49.9
2019,Cartaxo,70.8
2019,Chamusca,58.9
2019,Coruche,100.2
2019,Golegã,69.5
2019,Rio Maior,140.6
2019,Salvaterra de Magos,157.8
2019,Santarém,173.8
2019,Albufeira,120.0
2019,Alcoutim,
2019,Aljezur,
2019,Castro Marim,
2019,Faro,165.6
2019,Lagoa,48.6
2019,Lagos,127.8
2019,Loulé,110.2
2019,Monchique,
2019,Olhão,88.2
2019,Portimão,169.2
2019,São Brás de Alportel,100.3
2019,Silves,91.0
2019,Tavira,119.1
2019,Vila do Bispo,
2019,Vila Real de Santo António,140.0
