Municipality,Year,Value
Mogadouro,2011,18.0
Torre de Moncorvo,2011,31.0
Vila Flor,2011,17.0
Vimioso,2011,6.0
Vinhais,2011,12.0
Belmonte,2011,21.0
Castelo Branco,2011,95.0
Covilhã,2011,101.0
Fundão,2011,38.0
Idanha-a-Nova,2011,15.0
Oleiros,2011,21.0
Penamacor,2011,10.0
Proença-a-Nova,2011,9.0
Sertã,2011,17.0
Vila de Rei,2011,1.0
Vila Velha de Ródão,2011,3.0
Arganil,2011,20.0
Cantanhede,2011,87.0
Coimbra,2011,372.0
Condeixa-a-Nova,2011,36.0
Figueira da Foz,2011,144.0
Góis,2011,8.0
Lousã,2011,52.0
Mira,2011,13.0
Miranda do Corvo,2011,20.0
Montemor-o-Velho,2011,66.0
Oliveira do Hospital,2011,34.0
Pampilhosa da Serra,2011,3.0
Penacova,2011,17.0
Penela,2011,9.0
Soure,2011,14.0
Tábua,2011,42.0
Vila Nova de Poiares,2011,12.0
Alandroal,2011,11.0
Arraiolos,2011,7.0
Borba,2011,12.0
Estremoz,2011,27.0
Évora,2011,166.0
Montemor-o-Novo,2011,24.0
Mora,2011,13.0
Mourão,2011,4.0
Portel,2011,5.0
Redondo,2011,15.0
Reguengos de Monsaraz,2011,20.0
Vendas Novas,2011,49.0
Viana do Alentejo,2011,17.0
Vila Viçosa,2011,3.0
Albufeira,2011,143.0
Alcoutim,2011,3.0
Aljezur,2011,4.0
Castro Marim,2011,10.0
Faro,2011,166.0
Lagoa,2011,44.0
Lagos,2011,68.0
Loulé,2011,136.0
Monchique,2011,5.0
Olhão,2011,156.0
Portimão,2011,168.0
São Brás de Alportel,2011,19.0
Silves,2011,58.0
Tavira,2011,41.0
Vila do Bispo,2011,8.0
Vila Real de Santo António,2011,57.0
Aguiar da Beira,2011,4.0
Almeida,2011,9.0
Celorico da Beira,2011,16.0
Figueira de Castelo Rodrigo,2011,11.0
Fornos de Algodres,2011,5.0
Gouveia,2011,19.0
Guarda,2011,67.0
Manteigas,2011,15.0
Meda,2011,8.0
Pinhel,2011,5.0
Sabugal,2011,9.0
Seia,2011,62.0
Trancoso,2011,13.0
Vila Nova de Foz Côa,2011,15.0
Alcobaça,2011,112.0
Alvaiázere,2011,15.0
Ansião,2011,16.0
Batalha,2011,27.0
Bombarral,2011,29.0
Caldas da Rainha,2011,41.0
Castanheira de Pêra,2011,9.0
Figueiró dos Vinhos,2011,8.0
Leiria,2011,251.0
Marinha Grande,2011,115.0
Nazaré,2011,27.0
Óbidos,2011,11.0
Pedrógão Grande,2011,7.0
Peniche,2011,29.0
Pombal,2011,112.0
Porto de Mós,2011,56.0
Alenquer,2011,94.0
Amadora,2011,314.0
Arruda dos Vinhos,2011,10.0
Azambuja,2011,57.0
Cadaval,2011,34.0
Cascais,2011,565.0
Lisboa,2011,1388.0
Loures,2011,589.0
Lourinhã,2011,52.0
Mafra,2011,102.0
Odivelas,2011,321.0
Oeiras,2011,373.0
Sintra,2011,910.0
Sobral de Monte Agraço,2011,16.0
Torres Vedras,2011,125.0
Vila Franca de Xira,2011,282.0
Alter do Chão,2011,7.0
Arronches,2011,3.0
Avis,2011,4.0
Campo Maior,2011,15.0
Castelo de Vide,2011,1.0
Crato,2011,8.0
Elvas,2011,60.0
Fronteira,2011,6.0
Gavião,2011,5.0
Marvão,2011,4.0
Monforte,2011,1.0
Nisa,2011,6.0
Ponte de Sor,2011,36.0
Portalegre,2011,49.0
Sousel,2011,1.0
Amarante,2011,123.0
Baião,2011,60.0
Felgueiras,2011,96.0
Gondomar,2011,455.0
Lousãada,2011,82.0
Maia,2011,324.0
Marco de Canaveses,2011,111.0
Matosinhos,2011,540.0
Paços de Ferreira,2011,100.0
Paredes,2011,175.0
Penafiel,2011,125.0
Porto,2011,1277.0
Póvoa de Varzim,2011,130.0
Santo Tirso,2011,129.0
Trofa,2011,80.0
Valongo,2011,189.0
Vila do Conde,2011,150.0
Vila Nova de Gaia,2011,932.0
Abrantes,2011,66.0
Alcanena,2011,10.0
Almeirim,2011,33.0
Alpiarça,2011,9.0
Benavente,2011,77.0
Cartaxo,2011,44.0
Chamusca,2011,19.0
Constância,2011,4.0
Coruche,2011,25.0
Entroncamento,2011,42.0
Ferreira do Zêzere,2011,15.0
Golegã,2011,5.0
Mação,2011,6.0
Rio Maior,2011,27.0
Salvaterra de Magos,2011,39.0
Santarém,2011,129.0
Sardoal,2011,3.0
Tomar,2011,82.0
Torres Novas,2011,53.0
Vila Nova da Barquinha,2011,5.0
Ourém,2011,110.0
Alcácer do Sal,2011,17.0
Alcochete,2011,53.0
Almada,2011,353.0
Barreiro,2011,262.0
Grândola,2011,29.0
Moita,2011,149.0
Montijo,2011,108.0
Palmela,2011,90.0
Santiago do Cacém,2011,32.0
Seixal,2011,382.0
Sesimbra,2011,112.0
Setúbal,2011,313.0
Sines,2011,19.0
Arcos de Valdevez,2011,44.0
Caminha,2011,11.0
Melgaço,2011,5.0
Monção,2011,26.0
Paredes de Coura,2011,17.0
Ponte da Barca,2011,22.0
Ponte de Lima,2011,66.0
Valença,2011,35.0
Viana do Castelo,2011,195.0
Vila Nova de Cerveira,2011,9.0
Alijó,2011,18.0
Boticas,2011,6.0
Chaves,2011,83.0
Mesão Frio,2011,33.0
Mondim de Basto,2011,16.0
Montalegre,2011,18.0
Murça,2011,16.0
Peso da Régua,2011,34.0
Ribeira de Pena,2011,9.0
Sabrosa,2011,22.0
Santa Marta de Penaguião,2011,11.0
Valpaços,2011,33.0
Vila Pouca de Aguiar,2011,30.0
Vila Real,2011,94.0
Armamar,2011,3.0
Carregal do Sal,2011,24.0
Castro Daire,2011,6.0
Cinfães,2011,37.0
Lamego,2011,36.0
Mangualde,2011,16.0
Moimenta da Beira,2011,16.0
Mortágua,2011,12.0
Nelas,2011,16.0
Oliveira de Frades,2011,10.0
Penalva do Castelo,2011,15.0
Penedono,2011,6.0
Resende,2011,34.0
Santa Comba Dão,2011,23.0
São João da Pesqueira,2011,10.0
São Pedro do Sul,2011,24.0
Sátão,2011,13.0
Sernancelhe,2011,19.0
Tabuaço,2011,9.0
Tarouca,2011,11.0
Tondela,2011,39.0
Vila Nova de Paiva,2011,6.0
Viseu,2011,274.0
Vouzela,2011,22.0
Calheta (Madeira),2011,22.0
Câmara de Lobos,2011,88.0
Funchal,2011,345.0
Machico,2011,78.0
Ponta do Sol,2011,20.0
Porto Moniz,2011,13.0
Porto Santo,2011,11.0
Ribeira Brava,2011,37.0
São Vicente,2011,12.0
Santa Cruz,2011,66.0
Santana,2011,24.0
Angra do Heroísmo,2011,96.0
Calheta (Açores),2011,8.0
Corvo,2011,1.0
Horta,2011,51.0
Lagoa (Açores),2011,87.0
Lajes das Flores,2011,1.0
Lajes do Pico,2011,7.0
Madalena,2011,15.0
Nordeste,2011,22.0
Ponta Delgada,2011,370.0
Povoação,2011,19.0
Ribeira Grande,2011,146.0
São Roque do Pico,2011,8.0
Santa Cruz  Graciosa (R.A.A),2011,7.0
Santa Cruz das Flores,2011,12.0
Velas (R.A.A.),2011,7.0
Vila Praia da Vitória,2011,69.0
Vila do Porto,2011,20.0
Vila Franca do Campo,2011,55.0
Águeda,2012,90.0
Albergaria-a-Velha,2012,35.0
Anadia,2012,27.0
Arouca,2012,16.0
Aveiro,2012,93.0
Castelo de Paiva,2012,35.0
Espinho,2012,64.0
Estarreja,2012,90.0
Santa Maria da Feira,2012,284.0
Ílhavo,2012,49.0
Mealhada,2012,21.0
Murtosa,2012,25.0
Oliveira de Azeméis,2012,144.0
Oliveira do Bairro,2012,36.0
Ovar,2012,129.0
São João da Madeira,2012,56.0
Sever do Vouga,2012,19.0
Vagos,2012,30.0
Vale de Cambra,2012,24.0
Aljustrel,2012,19.0
Almodóvar,2012,3.0
Alvito,2012,5.0
Barrancos,2012,3.0
Beja,2012,70.0
Castro Verde,2012,11.0
Cuba,2012,11.0
Ferreira do Alentejo,2012,28.0
Mértola,2012,10.0
Moura,2012,25.0
Odemira,2012,30.0
Ourique,2012,6.0
Serpa,2012,9.0
Vidigueira,2012,11.0
Amares,2012,60.0
Barcelos,2012,150.0
Braga,2012,362.0
Cabeceiras de Basto,2012,28.0
Celorico de Basto,2012,21.0
Esposende,2012,70.0
Fafe,2012,82.0
Guimarães,2012,204.0
Póvoa de Lanhoso,2012,42.0
Terras de Bouro,2012,11.0
Vieira do Minho,2012,26.0
Vila Nova de Famalicão,2012,222.0
Vila Verde,2012,111.0
Vizela,2012,44.0
Alfândega da Fé,2012,16.0
Bragança,2012,59.0
Carrazeda de Ansiães,2012,12.0
Freixo de Espada à Cinta,2012,9.0
Macedo de Cavaleiros,2012,26.0
Miranda do Douro,2012,12.0
Mirandela,2012,76.0
Mogadouro,2012,15.0
Torre de Moncorvo,2012,14.0
Vila Flor,2012,24.0
Vimioso,2012,9.0
Vinhais,2012,9.0
Belmonte,2012,18.0
Castelo Branco,2012,92.0
Covilhã,2012,91.0
Fundão,2012,32.0
Idanha-a-Nova,2012,15.0
Oleiros,2012,15.0
Penamacor,2012,17.0
Proença-a-Nova,2012,3.0
Sertã,2012,14.0
Vila de Rei,2012,6.0
Vila Velha de Ródão,2012,3.0
Arganil,2012,15.0
Cantanhede,2012,91.0
Coimbra,2012,365.0
Condeixa-a-Nova,2012,33.0
Figueira da Foz,2012,139.0
Góis,2012,5.0
Lousã,2012,47.0
Mira,2012,18.0
Miranda do Corvo,2012,25.0
Montemor-o-Velho,2012,54.0
Oliveira do Hospital,2012,18.0
Pampilhosa da Serra,2012,5.0
Penacova,2012,17.0
Penela,2012,7.0
Soure,2012,27.0
Tábua,2012,28.0
Vila Nova de Poiares,2012,9.0
Alandroal,2012,5.0
Arraiolos,2012,8.0
Borba,2012,8.0
Estremoz,2012,13.0
Évora,2012,143.0
Montemor-o-Novo,2012,29.0
Mora,2012,10.0
Mourão,2012,4.0
Portel,2012,10.0
Redondo,2012,18.0
Reguengos de Monsaraz,2012,24.0
Vendas Novas,2012,72.0
Viana do Alentejo,2012,26.0
Vila Viçosa,2012,8.0
Albufeira,2012,149.0
Alcoutim,2012,6.0
Aljezur,2012,13.0
Castro Marim,2012,9.0
Faro,2012,171.0
Lagoa,2012,33.0
Lagos,2012,50.0
Loulé,2012,161.0
Monchique,2012,3.0
Olhão,2012,141.0
Portimão,2012,135.0
São Brás de Alportel,2012,12.0
Silves,2012,77.0
Tavira,2012,40.0
Vila do Bispo,2012,12.0
Vila Real de Santo António,2012,67.0
Aguiar da Beira,2012,3.0
Almeida,2012,7.0
Celorico da Beira,2012,14.0
Figueira de Castelo Rodrigo,2012,11.0
Fornos de Algodres,2012,3.0
Gouveia,2012,18.0
Guarda,2012,84.0
Manteigas,2012,9.0
Meda,2012,4.0
Pinhel,2012,1.0
Sabugal,2012,8.0
Seia,2012,50.0
Trancoso,2012,11.0
Vila Nova de Foz Côa,2012,6.0
Alcobaça,2012,85.0
Alvaiázere,2012,13.0
Ansião,2012,29.0
Batalha,2012,24.0
Bombarral,2012,46.0
Caldas da Rainha,2012,38.0
Castanheira de Pêra,2012,4.0
Figueiró dos Vinhos,2012,15.0
Leiria,2012,233.0
Marinha Grande,2012,96.0
Nazaré,2012,36.0
Óbidos,2012,5.0
Pedrógão Grande,2012,8.0
Peniche,2012,32.0
Pombal,2012,84.0
Porto de Mós,2012,40.0
Alenquer,2012,69.0
Amadora,2012,306.0
Arruda dos Vinhos,2012,13.0
Azambuja,2012,35.0
Cadaval,2012,28.0
Cascais,2012,537.0
Lisboa,2012,1224.0
Loures,2012,647.0
Lourinhã,2012,52.0
Mafra,2012,57.0
Odivelas,2012,344.0
Oeiras,2012,434.0
Sintra,2012,474.0
Sobral de Monte Agraço,2012,13.0
Torres Vedras,2012,110.0
Vila Franca de Xira,2012,305.0
Alter do Chão,2012,10.0
Arronches,2012,1.0
Avis,2012,4.0
Campo Maior,2012,25.0
Castelo de Vide,2012,1.0
Crato,2012,4.0
Elvas,2012,60.0
Fronteira,2012,4.0
Gavião,2012,3.0
Marvão,2012,6.0
Monforte,2012,4.0
Nisa,2012,7.0
Ponte de Sor,2012,33.0
Portalegre,2012,29.0
Sousel,2012,4.0
Amarante,2012,100.0
Baião,2012,47.0
Felgueiras,2012,88.0
Gondomar,2012,409.0
Lousãada,2012,82.0
Maia,2012,319.0
Marco de Canaveses,2012,111.0
Matosinhos,2012,443.0
Paços de Ferreira,2012,75.0
Paredes,2012,181.0
Penafiel,2012,119.0
Porto,2012,1006.0
Póvoa de Varzim,2012,145.0
Santo Tirso,2012,123.0
Trofa,2012,65.0
Valongo,2012,240.0
Vila do Conde,2012,143.0
Vila Nova de Gaia,2012,836.0
Abrantes,2012,70.0
Alcanena,2012,18.0
Almeirim,2012,19.0
Alpiarça,2012,13.0
Benavente,2012,63.0
Cartaxo,2012,59.0
Chamusca,2012,30.0
Constância,2012,6.0
Coruche,2012,41.0
Entroncamento,2012,42.0
Ferreira do Zêzere,2012,8.0
Golegã,2012,7.0
Mação,2012,7.0
Rio Maior,2012,26.0
Salvaterra de Magos,2012,29.0
Santarém,2012,137.0
Sardoal,2012,1.0
Tomar,2012,92.0
Torres Novas,2012,79.0
Vila Nova da Barquinha,2012,7.0
Ourém,2012,70.0
Alcácer do Sal,2012,16.0
Alcochete,2012,55.0
Almada,2012,356.0
Barreiro,2012,225.0
Grândola,2012,13.0
Moita,2012,195.0
Montijo,2012,107.0
Palmela,2012,97.0
Santiago do Cacém,2012,34.0
Seixal,2012,322.0
Sesimbra,2012,152.0
Setúbal,2012,298.0
Sines,2012,42.0
Arcos de Valdevez,2012,36.0
Caminha,2012,22.0
Melgaço,2012,5.0
Monção,2012,17.0
Paredes de Coura,2012,14.0
Ponte da Barca,2012,21.0
Ponte de Lima,2012,37.0
Valença,2012,47.0
Viana do Castelo,2012,175.0
Vila Nova de Cerveira,2012,19.0
Alijó,2012,28.0
Boticas,2012,3.0
Chaves,2012,75.0
Mesão Frio,2012,29.0
Mondim de Basto,2012,19.0
Montalegre,2012,23.0
Murça,2012,4.0
Peso da Régua,2012,41.0
Ribeira de Pena,2012,9.0
Sabrosa,2012,19.0
Santa Marta de Penaguião,2012,12.0
Valpaços,2012,30.0
Vila Pouca de Aguiar,2012,20.0
Vila Real,2012,83.0
Armamar,2012,4.0
Carregal do Sal,2012,35.0
Castro Daire,2012,12.0
Cinfães,2012,52.0
Lamego,2012,43.0
Mangualde,2012,33.0
Moimenta da Beira,2012,20.0
Mortágua,2012,14.0
Nelas,2012,14.0
Oliveira de Frades,2012,5.0
Penalva do Castelo,2012,12.0
Penedono,2012,9.0
Resende,2012,28.0
Santa Comba Dão,2012,24.0
São João da Pesqueira,2012,18.0
São Pedro do Sul,2012,15.0
Sátão,2012,15.0
Sernancelhe,2012,10.0
Tabuaço,2012,14.0
Tarouca,2012,9.0
Tondela,2012,50.0
Vila Nova de Paiva,2012,11.0
Viseu,2012,254.0
Vouzela,2012,17.0
Calheta (Madeira),2012,12.0
Câmara de Lobos,2012,123.0
Funchal,2012,379.0
Machico,2012,64.0
Ponta do Sol,2012,11.0
Porto Moniz,2012,13.0
Porto Santo,2012,9.0
Ribeira Brava,2012,47.0
São Vicente,2012,18.0
Santa Cruz,2012,75.0
Santana,2012,16.0
Angra do Heroísmo,2012,118.0
Calheta (Açores),2012,6.0
Corvo,2012,1.0
Horta,2012,36.0
Lagoa (Açores),2012,66.0
Lajes das Flores,2012,3.0
Lajes do Pico,2012,4.0
Madalena,2012,12.0
Nordeste,2012,15.0
Ponta Delgada,2012,309.0
Povoação,2012,30.0
Ribeira Grande,2012,152.0
São Roque do Pico,2012,16.0
Santa Cruz  Graciosa (R.A.A),2012,9.0
Santa Cruz das Flores,2012,6.0
Velas (R.A.A.),2012,10.0
Vila Praia da Vitória,2012,72.0
Vila do Porto,2012,18.0
Vila Franca do Campo,2012,33.0
Águeda,2013,103.0
Albergaria-a-Velha,2013,43.0
Anadia,2013,43.0
Arouca,2013,18.0
Aveiro,2013,106.0
Castelo de Paiva,2013,29.0
Espinho,2013,53.0
Estarreja,2013,70.0
Santa Maria da Feira,2013,241.0
Ílhavo,2013,63.0
Mealhada,2013,29.0
Murtosa,2013,28.0
Oliveira de Azeméis,2013,152.0
Oliveira do Bairro,2013,54.0
Ovar,2013,152.0
São João da Madeira,2013,52.0
Sever do Vouga,2013,34.0
Vagos,2013,36.0
Vale de Cambra,2013,38.0
Aljustrel,2013,18.0
Almodóvar,2013,6.0
Alvito,2013,3.0
Barrancos,2013,3.0
Beja,2013,61.0
Castro Verde,2013,15.0
Cuba,2013,8.0
Ferreira do Alentejo,2013,16.0
Mértola,2013,7.0
Moura,2013,33.0
Odemira,2013,39.0
Ourique,2013,8.0
Serpa,2013,21.0
Vidigueira,2013,13.0
Amares,2013,51.0
Barcelos,2013,198.0
Braga,2013,370.0
Cabeceiras de Basto,2013,16.0
Celorico de Basto,2013,28.0
Esposende,2013,41.0
Fafe,2013,87.0
Guimarães,2013,254.0
Póvoa de Lanhoso,2013,28.0
Terras de Bouro,2013,7.0
Vieira do Minho,2013,23.0
Vila Nova de Famalicão,2013,320.0
Vila Verde,2013,117.0
Vizela,2013,47.0
Alfândega da Fé,2013,7.0
Bragança,2013,90.0
Carrazeda de Ansiães,2013,15.0
Freixo de Espada à Cinta,2013,5.0
Macedo de Cavaleiros,2013,30.0
Miranda do Douro,2013,25.0
Mirandela,2013,49.0
Mogadouro,2013,9.0
Torre de Moncorvo,2013,21.0
Vila Flor,2013,12.0
Vimioso,2013,13.0
Vinhais,2013,5.0
Belmonte,2013,17.0
Castelo Branco,2013,144.0
Covilhã,2013,82.0
Fundão,2013,40.0
Idanha-a-Nova,2013,14.0
Oleiros,2013,6.0
Penamacor,2013,14.0
Proença-a-Nova,2013,1.0
Sertã,2013,34.0
Vila de Rei,2013,1.0
Vila Velha de Ródão,2013,4.0
Arganil,2013,25.0
Cantanhede,2013,77.0
Coimbra,2013,385.0
Condeixa-a-Nova,2013,38.0
Figueira da Foz,2013,152.0
Góis,2013,3.0
Lousã,2013,33.0
Mira,2013,30.0
Miranda do Corvo,2013,27.0
Montemor-o-Velho,2013,57.0
Oliveira do Hospital,2013,50.0
Pampilhosa da Serra,2013,6.0
Penacova,2013,26.0
Penela,2013,13.0
Soure,2013,29.0
Tábua,2013,32.0
Vila Nova de Poiares,2013,19.0
Alandroal,2013,3.0
Arraiolos,2013,8.0
Borba,2013,11.0
Estremoz,2013,31.0
Évora,2013,135.0
Montemor-o-Novo,2013,21.0
Mora,2013,14.0
Mourão,2013,9.0
Portel,2013,11.0
Redondo,2013,23.0
Reguengos de Monsaraz,2013,18.0
Vendas Novas,2013,26.0
Viana do Alentejo,2013,9.0
Vila Viçosa,2013,8.0
Albufeira,2013,121.0
Alcoutim,2013,1.0
Aljezur,2013,8.0
Castro Marim,2013,7.0
Faro,2013,165.0
Lagoa,2013,53.0
Lagos,2013,58.0
Loulé,2013,148.0
Monchique,2013,1.0
Olhão,2013,138.0
Portimão,2013,125.0
São Brás de Alportel,2013,12.0
Silves,2013,72.0
Tavira,2013,47.0
Vila do Bispo,2013,10.0
Vila Real de Santo António,2013,61.0
Aguiar da Beira,2013,5.0
Almeida,2013,13.0
Celorico da Beira,2013,23.0
Figueira de Castelo Rodrigo,2013,15.0
Fornos de Algodres,2013,5.0
Gouveia,2013,23.0
Guarda,2013,64.0
Manteigas,2013,14.0
Meda,2013,3.0
Pinhel,2013,8.0
Sabugal,2013,7.0
Seia,2013,51.0
Trancoso,2013,22.0
Vila Nova de Foz Côa,2013,17.0
Alcobaça,2013,87.0
Alvaiázere,2013,9.0
Ansião,2013,17.0
Batalha,2013,24.0
Bombarral,2013,40.0
Caldas da Rainha,2013,32.0
Castanheira de Pêra,2013,10.0
Figueiró dos Vinhos,2013,10.0
Leiria,2013,224.0
Marinha Grande,2013,109.0
Nazaré,2013,29.0
Óbidos,2013,5.0
Pedrógão Grande,2013,12.0
Peniche,2013,21.0
Pombal,2013,73.0
Porto de Mós,2013,28.0
Alenquer,2013,64.0
Amadora,2013,275.0
Arruda dos Vinhos,2013,18.0
Azambuja,2013,47.0
Cadaval,2013,16.0
Cascais,2013,450.0
Lisboa,2013,1464.0
Loures,2013,654.0
Lourinhã,2013,31.0
Mafra,2013,94.0
Odivelas,2013,332.0
Oeiras,2013,483.0
Sintra,2013,487.0
Sobral de Monte Agraço,2013,13.0
Torres Vedras,2013,123.0
Vila Franca de Xira,2013,322.0
Alter do Chão,2013,13.0
Arronches,2013,4.0
Avis,2013,11.0
Campo Maior,2013,17.0
Castelo de Vide,2013,4.0
Crato,2013,7.0
Elvas,2013,53.0
Fronteira,2013,6.0
Gavião,2013,8.0
Marvão,2013,4.0
Monforte,2013,5.0
Nisa,2013,14.0
Ponte de Sor,2013,31.0
Portalegre,2013,66.0
Sousel,2013,1.0
Amarante,2013,121.0
Baião,2013,51.0
Felgueiras,2013,82.0
Gondomar,2013,378.0
Lousãada,2013,67.0
Maia,2013,245.0
Marco de Canaveses,2013,86.0
Matosinhos,2013,420.0
Paços de Ferreira,2013,77.0
Paredes,2013,203.0
Penafiel,2013,142.0
Porto,2013,937.0
Póvoa de Varzim,2013,162.0
Santo Tirso,2013,101.0
Trofa,2013,53.0
Valongo,2013,220.0
Vila do Conde,2013,140.0
Vila Nova de Gaia,2013,935.0
Abrantes,2013,51.0
Alcanena,2013,24.0
Almeirim,2013,19.0
Alpiarça,2013,13.0
Benavente,2013,64.0
Cartaxo,2013,44.0
Chamusca,2013,25.0
Constância,2013,9.0
Coruche,2013,26.0
Entroncamento,2013,41.0
Ferreira do Zêzere,2013,18.0
Golegã,2013,5.0
Mação,2013,12.0
Rio Maior,2013,40.0
Salvaterra de Magos,2013,40.0
Santarém,2013,135.0
Sardoal,2013,3.0
Tomar,2013,125.0
Torres Novas,2013,77.0
Vila Nova da Barquinha,2013,5.0
Ourém,2013,62.0
Alcácer do Sal,2013,17.0
Alcochete,2013,39.0
Almada,2013,416.0
Barreiro,2013,214.0
Grândola,2013,27.0
Moita,2013,201.0
Montijo,2013,93.0
Palmela,2013,119.0
Santiago do Cacém,2013,44.0
Seixal,2013,389.0
Sesimbra,2013,184.0
Setúbal,2013,260.0
Sines,2013,38.0
Arcos de Valdevez,2013,43.0
Caminha,2013,9.0
Melgaço,2013,9.0
Monção,2013,20.0
Paredes de Coura,2013,15.0
Ponte da Barca,2013,16.0
Ponte de Lima,2013,83.0
Valença,2013,21.0
Viana do Castelo,2013,180.0
Vila Nova de Cerveira,2013,16.0
Alijó,2013,29.0
Boticas,2013,1.0
Chaves,2013,90.0
Mesão Frio,2013,16.0
Mondim de Basto,2013,24.0
Montalegre,2013,18.0
Murça,2013,15.0
Peso da Régua,2013,45.0
Ribeira de Pena,2013,12.0
Sabrosa,2013,16.0
Santa Marta de Penaguião,2013,5.0
Valpaços,2013,34.0
Vila Pouca de Aguiar,2013,26.0
Vila Real,2013,113.0
Armamar,2013,3.0
Carregal do Sal,2013,24.0
Castro Daire,2013,12.0
Cinfães,2013,25.0
Lamego,2013,61.0
Mangualde,2013,31.0
Moimenta da Beira,2013,15.0
Mortágua,2013,15.0
Nelas,2013,13.0
Oliveira de Frades,2013,20.0
Penalva do Castelo,2013,11.0
Penedono,2013,6.0
Resende,2013,31.0
Santa Comba Dão,2013,23.0
São João da Pesqueira,2013,15.0
São Pedro do Sul,2013,21.0
Sátão,2013,11.0
Sernancelhe,2013,7.0
Tabuaço,2013,5.0
Tarouca,2013,16.0
Tondela,2013,39.0
Vila Nova de Paiva,2013,6.0
Viseu,2013,248.0
Vouzela,2013,20.0
Calheta (Madeira),2013,19.0
Câmara de Lobos,2013,134.0
Funchal,2013,386.0
Machico,2013,74.0
Ponta do Sol,2013,23.0
Porto Moniz,2013,5.0
Porto Santo,2013,15.0
Ribeira Brava,2013,54.0
São Vicente,2013,31.0
Santa Cruz,2013,67.0
Santana,2013,24.0
Angra do Heroísmo,2013,104.0
Calheta (Açores),2013,3.0
Corvo,2013,1.0
Horta,2013,45.0
Lagoa (Açores),2013,48.0
Lajes das Flores,2013,3.0
Lajes do Pico,2013,9.0
Madalena,2013,13.0
Nordeste,2013,14.0
Ponta Delgada,2013,311.0
Povoação,2013,24.0
Ribeira Grande,2013,193.0
São Roque do Pico,2013,15.0
Santa Cruz  Graciosa (R.A.A),2013,14.0
Santa Cruz das Flores,2013,10.0
Velas (R.A.A.),2013,12.0
Vila Praia da Vitória,2013,57.0
Vila do Porto,2013,17.0
Vila Franca do Campo,2013,29.0
Águeda,2014,117.0
Albergaria-a-Velha,2014,60.0
Anadia,2014,47.0
Arouca,2014,31.0
Aveiro,2014,159.0
Castelo de Paiva,2014,20.0
Espinho,2014,69.0
Estarreja,2014,91.0
Santa Maria da Feira,2014,289.0
Ílhavo,2014,91.0
Mealhada,2014,22.0
Murtosa,2014,23.0
Oliveira de Azeméis,2014,166.0
Oliveira do Bairro,2014,71.0
Ovar,2014,131.0
São João da Madeira,2014,55.0
Sever do Vouga,2014,25.0
Vagos,2014,36.0
Vale de Cambra,2014,27.0
Aljustrel,2014,19.0
Almodóvar,2014,8.0
Alvito,2014,15.0
Barrancos,2014,1.0
Beja,2014,55.0
Castro Verde,2014,13.0
Cuba,2014,13.0
Ferreira do Alentejo,2014,16.0
Mértola,2014,5.0
Moura,2014,29.0
Odemira,2014,23.0
Ourique,2014,3.0
Serpa,2014,7.0
Vidigueira,2014,15.0
Amares,2014,37.0
Barcelos,2014,185.0
Braga,2014,323.0
Cabeceiras de Basto,2014,19.0
Celorico de Basto,2014,21.0
Esposende,2014,64.0
Fafe,2014,97.0
Guimarães,2014,252.0
Póvoa de Lanhoso,2014,30.0
Terras de Bouro,2014,8.0
Vieira do Minho,2014,15.0
Vila Nova de Famalicão,2014,263.0
Vila Verde,2014,68.0
Vizela,2014,39.0
Alfândega da Fé,2014,6.0
Bragança,2014,82.0
Carrazeda de Ansiães,2014,14.0
Freixo de Espada à Cinta,2014,12.0
Macedo de Cavaleiros,2014,27.0
Miranda do Douro,2014,15.0
Mirandela,2014,62.0
Mogadouro,2014,16.0
Torre de Moncorvo,2014,15.0
Vila Flor,2014,6.0
Vimioso,2014,11.0
Vinhais,2014,10.0
Belmonte,2014,17.0
Castelo Branco,2014,156.0
Covilhã,2014,106.0
Fundão,2014,43.0
Idanha-a-Nova,2014,12.0
Oleiros,2014,8.0
Penamacor,2014,11.0
Proença-a-Nova,2014,1.0
Sertã,2014,20.0
Vila de Rei,2014,1.0
Vila Velha de Ródão,2014,4.0
Arganil,2014,19.0
Cantanhede,2014,97.0
Coimbra,2014,394.0
Condeixa-a-Nova,2014,39.0
Figueira da Foz,2014,137.0
Góis,2014,11.0
Lousã,2014,32.0
Mira,2014,33.0
Miranda do Corvo,2014,27.0
Montemor-o-Velho,2014,47.0
Oliveira do Hospital,2014,34.0
Pampilhosa da Serra,2014,1.0
Penacova,2014,40.0
Penela,2014,16.0
Soure,2014,31.0
Tábua,2014,36.0
Vila Nova de Poiares,2014,9.0
Alandroal,2014,4.0
Arraiolos,2014,12.0
Borba,2014,5.0
Estremoz,2014,13.0
Évora,2014,112.0
Montemor-o-Novo,2014,20.0
Mora,2014,9.0
Mourão,2014,5.0
Portel,2014,5.0
Redondo,2014,29.0
Reguengos de Monsaraz,2014,26.0
Vendas Novas,2014,38.0
Viana do Alentejo,2014,6.0
Vila Viçosa,2014,10.0
Albufeira,2014,112.0
Alcoutim,2014,3.0
Aljezur,2014,7.0
Castro Marim,2014,7.0
Faro,2014,189.0
Lagoa,2014,49.0
Lagos,2014,86.0
Loulé,2014,148.0
Monchique,2014,4.0
Olhão,2014,131.0
Portimão,2014,141.0
São Brás de Alportel,2014,15.0
Silves,2014,75.0
Tavira,2014,39.0
