Municipality,Year,Value
Ferreira do Alentejo,2012,9
Mértola,2012,4
Moura,2012,19
Ourique,2012,7
Serpa,2012,17
Vidigueira,2012,6
Almeirim,2012,36
Alpiarça,2012,10
Azambuja,2012,21
Benavente,2012,33
Cartaxo,2012,46
Chamusca,2012,9
Coruche,2012,23
Golegã,2012,8
Rio Maior,2012,22
Salvaterra de Magos,2012,19
Santarém,2012,262
Alter do Chão,2012,5
Arronches,2012,8
Avis,2012,4
Campo Maior,2012,53
Castelo de Vide,2012,8
Crato,2012,2
Elvas,2012,113
Fronteira,2012,4
Gavião,2012,2
Marvão,2012,7
Monforte,2012,5
Nisa,2012,10
Ponte de Sor,2012,27
Portalegre,2012,116
Sousel,2012,6
Alandroal,2012,5
Arraiolos,2012,5
Borba,2012,10
Estremoz,2012,22
Évora,2012,341
Montemor-o-Novo,2012,19
Mora,2012,5
Mourão,2012,1
Portel,2012,6
Redondo,2012,6
Reguengos de Monsaraz,2012,10
Vendas Novas,2012,16
Viana do Alentejo,2012,4
Vila Viçosa,2012,14
Albufeira,2012,82
Alcoutim,2012,6
Aljezur,2012,9
Castro Marim,2012,10
Faro,2012,538
Lagoa,2012,69
Lagos,2012,82
Loulé,2012,138
Monchique,2012,4
Olhão,2012,77
Portimão,2012,283
São Brás de Alportel,2012,34
Silves,2012,41
Tavira,2012,56
Vila do Bispo,2012,3
Vila Real de Santo António,2012,36
Vila do Porto,2012,7
Lagoa [R.A.A.],2012,25
Nordeste,2012,4
Ponta Delgada,2012,312
Povoação,2012,6
Ribeira Grande,2012,34
Vila Franca do Campo,2012,7
Angra do Heroísmo,2012,106
Vila da Praia da Vitória,2012,38
Santa Cruz da Graciosa,2012,1
Calheta [R.A.A.],2012,3
Velas,2012,11
Lajes do Pico,2012,7
Madalena,2012,4
São Roque do Pico,2012,6
Horta,2012,40
Lajes das Flores,2012,0
Santa Cruz das Flores,2012,1
Corvo,2012,1
Calheta [R.A.M.],2012,6
Câmara de Lobos,2012,25
Funchal,2012,577
Machico,2012,27
Ponta do Sol,2012,2
Porto Moniz,2012,2
Ribeira Brava,2012,8
Santa Cruz,2012,90
Santana,2012,3
São Vicente,2012,5
Porto Santo,2012,2
Arcos de Valdevez,2013,38
Caminha,2013,69
Melgaço,2013,24
Monção,2013,50
Paredes de Coura,2013,9
Ponte da Barca,2013,24
Ponte de Lima,2013,73
Valença,2013,21
Viana do Castelo,2013,408
Vila Nova de Cerveira,2013,24
Amares,2013,32
Barcelos,2013,204
Braga,2013,1076
Esposende,2013,97
Terras de Bouro,2013,3
Vila Verde,2013,52
Cabeceiras de Basto,2013,28
Fafe,2013,96
Guimarães,2013,442
Mondim de Basto,2013,8
Póvoa de Lanhoso,2013,28
Vieira do Minho,2013,13
Vila Nova de Famalicão,2013,305
Vizela,2013,47
Arouca,2013,22
Espinho,2013,166
Gondomar,2013,538
Maia,2013,791
Matosinhos,2013,1381
Oliveira de Azeméis,2013,122
Paredes,2013,108
Porto,2013,4369
Póvoa de Varzim,2013,283
Santa Maria da Feira,2013,288
Santo Tirso,2013,183
São João da Madeira,2013,76
Trofa,2013,103
Vale de Cambra,2013,51
Valongo,2013,262
Vila do Conde,2013,267
Vila Nova de Gaia,2013,1445
Boticas,2013,7
Chaves,2013,156
Montalegre,2013,11
Ribeira de Pena,2013,10
Valpaços,2013,36
Vila Pouca de Aguiar,2013,21
Amarante,2013,92
Baião,2013,16
Castelo de Paiva,2013,13
Celorico de Basto,2013,18
Cinfães,2013,17
Felgueiras,2013,61
Lousada,2013,34
Marco de Canaveses,2013,49
Paços de Ferreira,2013,77
Penafiel,2013,110
Resende,2013,11
Alijó,2013,6
Armamar,2013,3
Carrazeda de Ansiães,2013,4
Freixo de Espada à Cinta,2013,5
Lamego,2013,63
Mesão Frio,2013,9
Moimenta da Beira,2013,8
Murça,2013,3
Penedono,2013,3
Peso da Régua,2013,34
Sabrosa,2013,6
Santa Marta de Penaguião,2013,2
São João da Pesqueira,2013,9
Sernancelhe,2013,8
Tabuaço,2013,3
Tarouca,2013,9
Torre de Moncorvo,2013,9
Vila Nova de Foz Côa,2013,8
Vila Real,2013,262
Alfândega da Fé,2013,10
Bragança,2013,142
Macedo de Cavaleiros,2013,33
Miranda do Douro,2013,10
Mirandela,2013,72
Mogadouro,2013,16
Vila Flor,2013,8
Vimioso,2013,4
Vinhais,2013,5
Alcobaça,2013,60
Alenquer,2013,47
Arruda dos Vinhos,2013,25
Bombarral,2013,17
Cadaval,2013,4
Caldas da Rainha,2013,160
Lourinhã,2013,30
Nazaré,2013,19
Óbidos,2013,13
Peniche,2013,37
Sobral de Monte Agraço,2013,15
Torres Vedras,2013,157
Águeda,2013,90
Albergaria-a-Velha,2013,51
Anadia,2013,70
Aveiro,2013,401
Estarreja,2013,50
Ílhavo,2013,87
Murtosa,2013,18
Oliveira do Bairro,2013,48
Ovar,2013,147
Sever do Vouga,2013,16
Vagos,2013,43
Arganil,2013,9
Cantanhede,2013,87
Coimbra,2013,3933
Condeixa-a-Nova,2013,82
Figueira da Foz,2013,267
Góis,2013,1
Lousã,2013,19
Mealhada,2013,53
Mira,2013,28
Miranda do Corvo,2013,20
Montemor-o-Velho,2013,49
Mortágua,2013,19
Oliveira do Hospital,2013,28
Pampilhosa da Serra,2013,0
Penacova,2013,20
Penela,2013,6
Soure,2013,21
Tábua,2013,13
Vila Nova de Poiares,2013,5
Alvaiázere,2013,7
Ansião,2013,11
Batalha,2013,10
Castanheira de Pêra,2013,2
Figueiró dos Vinhos,2013,8
Leiria,2013,405
Marinha Grande,2013,28
Pedrógão Grande,2013,1
Pombal,2013,91
Porto de Mós,2013,21
Aguiar da Beira,2013,6
Carregal do Sal,2013,10
Castro Daire,2013,13
Mangualde,2013,31
Nelas,2013,26
Oliveira de Frades,2013,12
Penalva do Castelo,2013,6
Santa Comba Dão,2013,20
São Pedro do Sul,2013,36
Sátão,2013,17
Tondela,2013,51
Vila Nova de Paiva,2013,7
Viseu,2013,564
Vouzela,2013,13
Castelo Branco,2013,215
Idanha-a-Nova,2013,6
Oleiros,2013,0
Penamacor,2013,7
Proença-a-Nova,2013,10
Vila Velha de Ródão,2013,3
Abrantes,2013,95
Alcanena,2013,19
Constância,2013,2
Entroncamento,2013,59
Ferreira do Zêzere,2013,3
Mação,2013,5
Ourém,2013,52
Sardoal,2013,6
Sertã,2013,13
Tomar,2013,90
Torres Novas,2013,102
Vila de Rei,2013,3
Vila Nova da Barquinha,2013,5
Almeida,2013,15
Belmonte,2013,9
Celorico da Beira,2013,3
Covilhã,2013,174
Figueira de Castelo Rodrigo,2013,11
Fornos de Algodres,2013,11
Fundão,2013,46
Gouveia,2013,22
Guarda,2013,198
Manteigas,2013,6
Mêda,2013,6
Pinhel,2013,13
Sabugal,2013,13
Seia,2013,48
Trancoso,2013,14
Alcochete,2013,43
Almada,2013,664
Amadora,2013,510
Barreiro,2013,209
Cascais,2013,1432
Lisboa,2013,8626
Loures,2013,620
Mafra,2013,155
Moita,2013,70
Montijo,2013,116
Odivelas,2013,423
Oeiras,2013,1564
Palmela,2013,143
Seixal,2013,270
Sesimbra,2013,83
Setúbal,2013,497
Sintra,2013,848
Vila Franca de Xira,2013,209
Alcácer do Sal,2013,11
Grândola,2013,14
Odemira,2013,23
Santiago do Cacém,2013,75
Sines,2013,33
Aljustrel,2013,11
Almodôvar,2013,6
Alvito,2013,2
Barrancos,2013,2
Beja,2013,172
Castro Verde,2013,5
Cuba,2013,6
Ferreira do Alentejo,2013,10
Mértola,2013,4
Moura,2013,19
Ourique,2013,7
Serpa,2013,17
Vidigueira,2013,6
Almeirim,2013,37
Alpiarça,2013,10
Azambuja,2013,21
Benavente,2013,32
Cartaxo,2013,47
Chamusca,2013,9
Coruche,2013,24
Golegã,2013,8
Rio Maior,2013,22
Salvaterra de Magos,2013,16
Santarém,2013,269
Alter do Chão,2013,5
Arronches,2013,8
Avis,2013,4
Campo Maior,2013,56
Castelo de Vide,2013,7
Crato,2013,2
Elvas,2013,109
Fronteira,2013,4
Gavião,2013,2
Marvão,2013,6
Monforte,2013,5
Nisa,2013,10
Ponte de Sor,2013,25
Portalegre,2013,116
Sousel,2013,7
Alandroal,2013,7
Arraiolos,2013,10
Borba,2013,11
Estremoz,2013,24
Évora,2013,391
Montemor-o-Novo,2013,22
Mora,2013,5
Mourão,2013,1
Portel,2013,6
Redondo,2013,7
Reguengos de Monsaraz,2013,10
Vendas Novas,2013,15
Viana do Alentejo,2013,3
Vila Viçosa,2013,17
Albufeira,2013,81
Alcoutim,2013,5
Aljezur,2013,10
Castro Marim,2013,9
Faro,2013,555
Lagoa,2013,67
Lagos,2013,84
Loulé,2013,146
Monchique,2013,4
Olhão,2013,80
Portimão,2013,301
São Brás de Alportel,2013,33
Silves,2013,39
Tavira,2013,56
Vila do Bispo,2013,3
Vila Real de Santo António,2013,38
Vila do Porto,2013,8
Lagoa [R.A.A.],2013,28
Nordeste,2013,4
Ponta Delgada,2013,322
Povoação,2013,7
Ribeira Grande,2013,34
Vila Franca do Campo,2013,10
Angra do Heroísmo,2013,108
Vila da Praia da Vitória,2013,44
Santa Cruz da Graciosa,2013,1
Calheta [R.A.A.],2013,2
Velas,2013,11
Lajes do Pico,2013,7
Madalena,2013,4
São Roque do Pico,2013,7
Horta,2013,42
Lajes das Flores,2013,0
Santa Cruz das Flores,2013,1
Corvo,2013,1
Calheta [R.A.M.],2013,7
Câmara de Lobos,2013,30
Funchal,2013,597
Machico,2013,28
Ponta do Sol,2013,2
Porto Moniz,2013,3
Ribeira Brava,2013,7
Santa Cruz,2013,94
Santana,2013,3
São Vicente,2013,5
Porto Santo,2013,2
Arcos de Valdevez,2014,38
Caminha,2014,70
Melgaço,2014,27
Monção,2014,50
Paredes de Coura,2014,9
Ponte da Barca,2014,24
Ponte de Lima,2014,70
Valença,2014,19
Viana do Castelo,2014,418
Vila Nova de Cerveira,2014,24
Amares,2014,38
Barcelos,2014,218
Braga,2014,1129
Esposende,2014,100
Terras de Bouro,2014,5
Vila Verde,2014,57
Cabeceiras de Basto,2014,31
Fafe,2014,105
Guimarães,2014,470
Mondim de Basto,2014,8
Póvoa de Lanhoso,2014,26
Vieira do Minho,2014,13
Vila Nova de Famalicão,2014,324
Vizela,2014,51
Arouca,2014,25
Espinho,2014,169
Gondomar,2014,567
Maia,2014,797
Matosinhos,2014,1408
Oliveira de Azeméis,2014,128
Paredes,2014,118
Porto,2014,4422
Póvoa de Varzim,2014,288
Santa Maria da Feira,2014,306
Santo Tirso,2014,199
São João da Madeira,2014,81
Trofa,2014,108
Vale de Cambra,2014,53
Valongo,2014,283
Vila do Conde,2014,281
Vila Nova de Gaia,2014,1493
Boticas,2014,8
Chaves,2014,165
Montalegre,2014,10
Ribeira de Pena,2014,9
Valpaços,2014,38
Vila Pouca de Aguiar,2014,22
Amarante,2014,93
Baião,2014,16
Castelo de Paiva,2014,13
Celorico de Basto,2014,19
Cinfães,2014,18
Felgueiras,2014,66
Lousada,2014,38
Marco de Canaveses,2014,55
Paços de Ferreira,2014,81
Penafiel,2014,117
Resende,2014,11
Alijó,2014,6
Armamar,2014,5
Carrazeda de Ansiães,2014,4
Freixo de Espada à Cinta,2014,5
Lamego,2014,69
Mesão Frio,2014,8
Moimenta da Beira,2014,8
Murça,2014,4
Penedono,2014,3
Peso da Régua,2014,32
Sabrosa,2014,7
Santa Marta de Penaguião,2014,2
São João da Pesqueira,2014,10
Sernancelhe,2014,9
Tabuaço,2014,3
Tarouca,2014,10
Torre de Moncorvo,2014,9
Vila Nova de Foz Côa,2014,8
Vila Real,2014,267
Alfândega da Fé,2014,9
Bragança,2014,153
Macedo de Cavaleiros,2014,34
Miranda do Douro,2014,10
Mirandela,2014,79
Mogadouro,2014,16
Vila Flor,2014,8
Vimioso,2014,4
Vinhais,2014,6
Alcobaça,2014,62
Alenquer,2014,51
Arruda dos Vinhos,2014,25
Bombarral,2014,18
Cadaval,2014,6
Caldas da Rainha,2014,169
Lourinhã,2014,34
Nazaré,2014,18
Óbidos,2014,14
Peniche,2014,37
Sobral de Monte Agraço,2014,15
Torres Vedras,2014,168
Águeda,2014,99
Albergaria-a-Velha,2014,52
Anadia,2014,74
Aveiro,2014,409
Estarreja,2014,52
Ílhavo,2014,94
Murtosa,2014,18
Oliveira do Bairro,2014,52
Ovar,2014,156
Sever do Vouga,2014,16
Vagos,2014,44
Arganil,2014,9
Cantanhede,2014,94
Coimbra,2014,4041
Condeixa-a-Nova,2014,83
Figueira da Foz,2014,279
Góis,2014,1
Lousã,2014,22
Mealhada,2014,54
Mira,2014,29
Miranda do Corvo,2014,21
Montemor-o-Velho,2014,53
Mortágua,2014,22
Oliveira do Hospital,2014,26
Pampilhosa da Serra,2014,0
Penacova,2014,18
Penela,2014,7
Soure,2014,23
Tábua,2014,15
Vila Nova de Poiares,2014,5
Alvaiázere,2014,8
Ansião,2014,12
Batalha,2014,11
Castanheira de Pêra,2014,2
Figueiró dos Vinhos,2014,9
Leiria,2014,410
Marinha Grande,2014,29
Pedrógão Grande,2014,2
Pombal,2014,100
Porto de Mós,2014,22
Aguiar da Beira,2014,6
Carregal do Sal,2014,11
Castro Daire,2014,11
Mangualde,2014,35
Nelas,2014,27
Oliveira de Frades,2014,15
Penalva do Castelo,2014,10
Santa Comba Dão,2014,24
São Pedro do Sul,2014,38
Sátão,2014,17
Tondela,2014,51
Vila Nova de Paiva,2014,7
Viseu,2014,600
Vouzela,2014,13
Castelo Branco,2014,224
Idanha-a-Nova,2014,6
Oleiros,2014,0
Penamacor,2014,7
Proença-a-Nova,2014,10
Vila Velha de Ródão,2014,4
Abrantes,2014,99
Alcanena,2014,20
Constância,2014,3
Entroncamento,2014,60
Ferreira do Zêzere,2014,2
Mação,2014,5
Ourém,2014,51
Sardoal,2014,8
Sertã,2014,13
Tomar,2014,95
Torres Novas,2014,102
Vila de Rei,2014,3
Vila Nova da Barquinha,2014,5
Almeida,2014,16
Belmonte,2014,8
Celorico da Beira,2014,2
Covilhã,2014,187
Figueira de Castelo Rodrigo,2014,11
Fornos de Algodres,2014,12
Fundão,2014,47
Gouveia,2014,26
Guarda,2014,211
Manteigas,2014,6
Mêda,2014,5
Pinhel,2014,13
Sabugal,2014,13
Seia,2014,53
Trancoso,2014,17
Alcochete,2014,44
Almada,2014,686
Amadora,2014,514
Barreiro,2014,220
Cascais,2014,1462
Lisboa,2014,8794
Loures,2014,633
Mafra,2014,156
Moita,2014,74
Montijo,2014,123
Odivelas,2014,430
Oeiras,2014,1597
Palmela,2014,147
Seixal,2014,292
Sesimbra,2014,83
Setúbal,2014,512
Sintra,2014,879
Vila Franca de Xira,2014,214
Alcácer do Sal,2014,13
Grândola,2014,17
Odemira,2014,24
Santiago do Cacém,2014,80
Sines,2014,36
Aljustrel,2014,10
Almodôvar,2014,10
Alvito,2014,3
Barrancos,2014,2
Beja,2014,182
Castro Verde,2014,3
Cuba,2014,6
Ferreira do Alentejo,2014,8
Mértola,2014,4
Moura,2014,24
Ourique,2014,8
Serpa,2014,19
Vidigueira,2014,6
Almeirim,2014,39
Alpiarça,2014,12
Azambuja,2014,21
Benavente,2014,35
Cartaxo,2014,46
Chamusca,2014,11
Coruche,2014,27
Golegã,2014,7
Rio Maior,2014,24
Salvaterra de Magos,2014,21
Santarém,2014,275
Alter do Chão,2014,4
Arronches,2014,8
Avis,2014,4
Campo Maior,2014,55
Castelo de Vide,2014,8
Crato,2014,3
Elvas,2014,116
Fronteira,2014,4
Gavião,2014,2
Marvão,2014,6
Monforte,2014,5
Nisa,2014,9
Ponte de Sor,2014,26
Portalegre,2014,113
Sousel,2014,7
Alandroal,2014,7
Arraiolos,2014,9
Borba,2014,11
Estremoz,2014,22
Évora,2014,405
Montemor-o-Novo,2014,23
Mora,2014,5
Mourão,2014,1
Portel,2014,6
Redondo,2014,7
Reguengos de Monsaraz,2014,10
Vendas Novas,2014,16
Viana do Alentejo,2014,3
Vila Viçosa,2014,16
Albufeira,2014,83
Alcoutim,2014,5
Aljezur,2014,11
Castro Marim,2014,10
Faro,2014,568
Lagoa,2014,67
Lagos,2014,87
Loulé,2014,156
Monchique,2014,4
Olhão,2014,83
Portimão,2014,308
São Brás de Alportel,2014,34
Silves,2014,44
Tavira,2014,58
Vila do Bispo,2014,3
Vila Real de Santo António,2014,39
Vila do Porto,2014,8
Lagoa [R.A.A.],2014,27
Nordeste,2014,4
Ponta Delgada,2014,342
Povoação,2014,7
Ribeira Grande,2014,35
Vila Franca do Campo,2014,13
Angra do Heroísmo,2014,117
Vila da Praia da Vitória,2014,44
Santa Cruz da Graciosa,2014,2
Calheta [R.A.A.],2014,2
Velas,2014,12
Lajes do Pico,2014,9
Madalena,2014,4
São Roque do Pico,2014,8
Horta,2014,42
Lajes das Flores,2014,0
Santa Cruz das Flores,2014,1
Corvo,2014,1
Calheta [R.A.M.],2014,7
Câmara de Lobos,2014,37
Funchal,2014,633
Machico,2014,31
Ponta do Sol,2014,4
Porto Moniz,2014,3
Ribeira Brava,2014,12
Santa Cruz,2014,101
Santana,2014,3
São Vicente,2014,6
Porto Santo,2014,4
Arcos de Valdevez,2015,37
Caminha,2015,74
Melgaço,2015,27
Monção,2015,52
Paredes de Coura,2015,13
Ponte da Barca,2015,27
Ponte de Lima,2015,77
Valença,2015,23
Viana do Castelo,2015,427
Vila Nova de Cerveira,2015,24
Amares,2015,43
Barcelos,2015,240
Braga,2015,1210
Esposende,2015,116
Terras de Bouro,2015,5
Vila Verde,2015,60
Cabeceiras de Basto,2015,33
Fafe,2015,116
Guimarães,2015,504
Mondim de Basto,2015,8
Póvoa de Lanhoso,2015,28
Vieira do Minho,2015,13
Vila Nova de Famalicão,2015,358
Vizela,2015,53
Arouca,2015,26
Espinho,2015,176
Gondomar,2015,605
Maia,2015,810
Matosinhos,2015,1461
Oliveira de Azeméis,2015,134
Paredes,2015,125
Porto,2015,4531
Póvoa de Varzim,2015,295
Santa Maria da Feira,2015,328
Santo Tirso,2015,209
São João da Madeira,2015,84
Trofa,2015,114
Vale de Cambra,2015,61
Valongo,2015,299
Vila do Conde,2015,304
Vila Nova de Gaia,2015,1547
Boticas,2015,8
Chaves,2015,175
Montalegre,2015,10
Ribeira de Pena,2015,8
Valpaços,2015,38
Vila Pouca de Aguiar,2015,23
Amarante,2015,104
Baião,2015,15
Castelo de Paiva,2015,15
Celorico de Basto,2015,20
Cinfães,2015,18
Felgueiras,2015,76
Lousada,2015,45
Marco de Canaveses,2015,57
Paços de Ferreira,2015,87
Penafiel,2015,126
Resende,2015,13
Alijó,2015,7
Armamar,2015,6
Carrazeda de Ansiães,2015,4
Freixo de Espada à Cinta,2015,5
Lamego,2015,80
Mesão Frio,2015,9
Moimenta da Beira,2015,13
Murça,2015,4
Penedono,2015,3
Peso da Régua,2015,33
Sabrosa,2015,7
Santa Marta de Penaguião,2015,2
São João da Pesqueira,2015,10
Sernancelhe,2015,7
Tabuaço,2015,4
Tarouca,2015,12
Torre de Moncorvo,2015,9
Vila Nova de Foz Côa,2015,9
Vila Real,2015,286
Alfândega da Fé,2015,11
Bragança,2015,160
Macedo de Cavaleiros,2015,33
Miranda do Douro,2015,10
Mirandela,2015,84
Mogadouro,2015,15
Vila Flor,2015,8
Vimioso,2015,4
Vinhais,2015,6
Alcobaça,2015,66
Alenquer,2015,59
Arruda dos Vinhos,2015,25
Bombarral,2015,20
Cadaval,2015,6
Caldas da Rainha,2015,172
Lourinhã,2015,35
Nazaré,2015,17
Óbidos,2015,15
Peniche,2015,34
Sobral de Monte Agraço,2015,15
Torres Vedras,2015,174
Águeda,2015,104
Albergaria-a-Velha,2015,53
Anadia,2015,74
Aveiro,2015,419
Estarreja,2015,53
Ílhavo,2015,100
Murtosa,2015,17
Oliveira do Bairro,2015,56
Ovar,2015,164
Sever do Vouga,2015,18
Vagos,2015,46
Arganil,2015,10
Cantanhede,2015,103
Coimbra,2015,4142
Condeixa-a-Nova,2015,88
Figueira da Foz,2015,289
Góis,2015,1
Lousã,2015,23
Mealhada,2015,56
Mira,2015,29
Miranda do Corvo,2015,25
Montemor-o-Velho,2015,55
Mortágua,2015,24
Oliveira do Hospital,2015,28
Pampilhosa da Serra,2015,1
Penacova,2015,18
Penela,2015,9
Soure,2015,26
Tábua,2015,15
Vila Nova de Poiares,2015,7
Alvaiázere,2015,8
Ansião,2015,14
Batalha,2015,10
Castanheira de Pêra,2015,2
Figueiró dos Vinhos,2015,11
Leiria,2015,420
Marinha Grande,2015,30
Pedrógão Grande,2015,2
Pombal,2015,102
Porto de Mós,2015,22
Aguiar da Beira,2015,7
Carregal do Sal,2015,13
Castro Daire,2015,11
Mangualde,2015,34
Nelas,2015,27
Oliveira de Frades,2015,15
Penalva do Castelo,2015,12
Santa Comba Dão,2015,24
São Pedro do Sul,2015,41
Sátão,2015,20
Tondela,2015,54
Vila Nova de Paiva,2015,8
Viseu,2015,629
Vouzela,2015,12
Castelo Branco,2015,227
Idanha-a-Nova,2015,6
Oleiros,2015,1
Penamacor,2015,6
Proença-a-Nova,2015,11
Vila Velha de Ródão,2015,4
Abrantes,2015,102
Alcanena,2015,22
Constância,2015,4
Entroncamento,2015,63
Ferreira do Zêzere,2015,2
Mação,2015,5
Ourém,2015,55
Sardoal,2015,8
Sertã,2015,13
Tomar,2015,98
Torres Novas,2015,107
Vila de Rei,2015,3
Vila Nova da Barquinha,2015,5
Almeida,2015,16
Belmonte,2015,7
Celorico da Beira,2015,2
Covilhã,2015,190
Figueira de Castelo Rodrigo,2015,12
Fornos de Algodres,2015,12
Fundão,2015,47
Gouveia,2015,27
Guarda,2015,228
Manteigas,2015,6
Mêda,2015,5
Pinhel,2015,15
Sabugal,2015,13
Seia,2015,56
Trancoso,2015,18
Alcochete,2015,47
Almada,2015,722
Amadora,2015,533
Barreiro,2015,228
Cascais,2015,1507
Lisboa,2015,8984
Loures,2015,639
Mafra,2015,164
Moita,2015,76
Montijo,2015,129
Odivelas,2015,445
Oeiras,2015,1623
Palmela,2015,162
Seixal,2015,301
Sesimbra,2015,88
Setúbal,2015,526
Sintra,2015,919
Vila Franca de Xira,2015,224
Alcácer do Sal,2015,11
Grândola,2015,16
Odemira,2015,25
Santiago do Cacém,2015,85
Sines,2015,35
Aljustrel,2015,11
Almodôvar,2015,10
Alvito,2015,3
Barrancos,2015,2
Beja,2015,183
Castro Verde,2015,3
Cuba,2015,6
Ferreira do Alentejo,2015,9
Mértola,2015,5
Moura,2015,24
Ourique,2015,6
Serpa,2015,21
Vidigueira,2015,6
Almeirim,2015,40
Alpiarça,2015,10
Azambuja,2015,21
Benavente,2015,39
Cartaxo,2015,47
Chamusca,2015,10
Coruche,2015,30
Golegã,2015,7
Rio Maior,2015,25
Salvaterra de Magos,2015,22
Santarém,2015,291
Alter do Chão,2015,4
Arronches,2015,8
Avis,2015,3
Campo Maior,2015,56
Castelo de Vide,2015,8
Crato,2015,3
Elvas,2015,119
Fronteira,2015,4
Gavião,2015,2
Marvão,2015,6
Monforte,2015,5
Nisa,2015,9
Ponte de Sor,2015,31
Portalegre,2015,113
Sousel,2015,6
Alandroal,2015,6
Arraiolos,2015,8
Borba,2015,12
Estremoz,2015,24
Évora,2015,414
Montemor-o-Novo,2015,25
Mora,2015,6
Mourão,2015,1
Portel,2015,6
Redondo,2015,7
Reguengos de Monsaraz,2015,11
Vendas Novas,2015,16
Viana do Alentejo,2015,4
Vila Viçosa,2015,18
Albufeira,2015,83
Alcoutim,2015,6
Aljezur,2015,10
Castro Marim,2015,12
Faro,2015,585
Lagoa,2015,72
Lagos,2015,88
Loulé,2015,162
Monchique,2015,6
Olhão,2015,92
Portimão,2015,321
São Brás de Alportel,2015,35
Silves,2015,45
Tavira,2015,61
Vila do Bispo,2015,3
Vila Real de Santo António,2015,40
Vila do Porto,2015,9
Lagoa [R.A.A.],2015,29
Nordeste,2015,4
Ponta Delgada,2015,366
Povoação,2015,9
Ribeira Grande,2015,40
Vila Franca do Campo,2015,13
Angra do Heroísmo,2015,124
Vila da Praia da Vitória,2015,46
Santa Cruz da Graciosa,2015,3
Calheta [R.A.A.],2015,2
Velas,2015,13
Lajes do Pico,2015,10
Madalena,2015,4
São Roque do Pico,2015,8
Horta,2015,43
Lajes das Flores,2015,0
Santa Cruz das Flores,2015,2
Corvo,2015,1
Calheta [R.A.M.],2015,7
Câmara de Lobos,2015,42
Funchal,2015,679
Machico,2015,32
Ponta do Sol,2015,5
Porto Moniz,2015,5
Ribeira Brava,2015,20
Santa Cruz,2015,110
Santana,2015,4
São Vicente,2015,6
Porto Santo,2015,4
Arcos de Valdevez,2016,39
Caminha,2016,75
Melgaço,2016,24
Monção,2016,56
Paredes de Coura,2016,13
Ponte da Barca,2016,28
Ponte de Lima,2016,83
Valença,2016,24
Viana do Castelo,2016,434
Vila Nova de Cerveira,2016,26
Amares,2016,46
Barcelos,2016,260
Braga,2016,1281
Esposende,2016,124
Terras de Bouro,2016,7
Vila Verde,2016,61
Cabeceiras de Basto,2016,36
Fafe,2016,131
Guimarães,2016,536
Mondim de Basto,2016,9
Póvoa de Lanhoso,2016,30
Vieira do Minho,2016,15
Vila Nova de Famalicão,2016,379
Vizela,2016,54
Arouca,2016,26
Espinho,2016,185
Gondomar,2016,640
Maia,2016,842
Matosinhos,2016,1485
Oliveira de Azeméis,2016,140
Paredes,2016,135
Porto,2016,4650
Póvoa de Varzim,2016,315
Santa Maria da Feira,2016,347
Santo Tirso,2016,226
São João da Madeira,2016,81
Trofa,2016,120
Vale de Cambra,2016,66
Valongo,2016,307
Vila do Conde,2016,321
Vila Nova de Gaia,2016,1598
Boticas,2016,8
Chaves,2016,184
Montalegre,2016,10
Ribeira de Pena,2016,10
Valpaços,2016,36
Vila Pouca de Aguiar,2016,25
Amarante,2016,112
Baião,2016,16
Castelo de Paiva,2016,16
Celorico de Basto,2016,22
Cinfães,2016,20
Felgueiras,2016,86
Lousada,2016,47
Marco de Canaveses,2016,64
Paços de Ferreira,2016,97
Penafiel,2016,135
Resende,2016,15
Alijó,2016,8
Armamar,2016,6
Carrazeda de Ansiães,2016,5
Freixo de Espada à Cinta,2016,5
Lamego,2016,86
Mesão Frio,2016,9
Moimenta da Beira,2016,16
Murça,2016,5
Penedono,2016,3
Peso da Régua,2016,36
Sabrosa,2016,7
Santa Marta de Penaguião,2016,4
São João da Pesqueira,2016,11
Sernancelhe,2016,7
Tabuaço,2016,4
Tarouca,2016,12
Torre de Moncorvo,2016,11
Vila Nova de Foz Côa,2016,13
Vila Real,2016,298
Alfândega da Fé,2016,11
Bragança,2016,163
Macedo de Cavaleiros,2016,37
Miranda do Douro,2016,10
Mirandela,2016,83
Mogadouro,2016,16
Vila Flor,2016,9
Vimioso,2016,4
Vinhais,2016,8
Alcobaça,2016,70
Alenquer,2016,64
Arruda dos Vinhos,2016,29
Bombarral,2016,19
Cadaval,2016,8
Caldas da Rainha,2016,182
Lourinhã,2016,38
Nazaré,2016,20
Óbidos,2016,14
Peniche,2016,37
Sobral de Monte Agraço,2016,17
Torres Vedras,2016,183
Águeda,2016,109
Albergaria-a-Velha,2016,56
Anadia,2016,80
Aveiro,2016,437
Estarreja,2016,57
Ílhavo,2016,101
Murtosa,2016,16
Oliveira do Bairro,2016,54
Ovar,2016,169
Sever do Vouga,2016,18
Vagos,2016,48
Arganil,2016,9
Cantanhede,2016,104
Coimbra,2016,4239
Condeixa-a-Nova,2016,92
Figueira da Foz,2016,301
Góis,2016,2
Lousã,2016,23
Mealhada,2016,56
Mira,2016,35
Miranda do Corvo,2016,23
Montemor-o-Velho,2016,56
Mortágua,2016,26
Oliveira do Hospital,2016,29
Pampilhosa da Serra,2016,1
Penacova,2016,18
Penela,2016,9
Soure,2016,26
