Municipality,Year,Value
Bragança,2018,91.76286441009587
Macedo de Cavaleiros,2018,92.09876543209876
Miranda do Douro,2018,83.44683080146673
Mirandela,2018,90.95296775518588
Mogadouro,2018,88.49854553591408
Vila Flor,2018,91.47833755925477
Vimioso,2018,92.13047445255475
Vinhais,2018,91.653388895698
Alcobaça,2018,80.4331520720045
Alenquer,2018,79.7483865697247
Arruda dos Vinhos,2018,80.96873926485743
Bombarral,2018,87.45437480446346
Cadaval,2018,81.88847008794819
Caldas da Rainha,2018,80.30561883067578
Lourinhã,2018,84.67393540423781
Nazaré,2018,85.08707894462405
Óbidos,2018,82.55703422053232
Peniche,2018,83.97520577177116
Sobral de Monte Agraço,2018,84.84100335769307
Torres Vedras,2018,84.56669459182724
Águeda,2018,77.92048929663609
Albergaria-a-Velha,2018,78.54409388553448
Anadia,2018,82.60115079002648
Aveiro,2018,75.33662477558349
Estarreja,2018,70.51149764150944
Ílhavo,2018,73.4856324126403
Murtosa,2018,83.90329579502014
Oliveira do Bairro,2018,79.45168539325843
Ovar,2018,82.1543121881682
Sever do Vouga,2018,79.6395070811109
Vagos,2018,85.64566261655834
Arganil,2018,81.30296610169492
Cantanhede,2018,79.40391075889396
Coimbra,2018,80.06054329642316
Condeixa-a-Nova,2018,83.18216175359032
Figueira da Foz,2018,70.76980568011957
Góis,2018,99.60574844207046
Lousã,2018,85.12508451656525
Mealhada,2018,76.99753757323596
Mira,2018,80.70892978868439
Miranda do Corvo,2018,88.51059230436663
Montemor-o-Velho,2018,83.74642046015602
Mortágua,2018,79.75414416092383
Oliveira do Hospital,2018,83.52653408486654
Pampilhosa da Serra,2018,90.36359580637965
Penacova,2018,79.00701046768462
Penela,2018,85.13925380977405
Soure,2018,77.01542155323668
Tábua,2018,86.4
Vila Nova de Poiares,2018,84.09225310467178
Alvaiázere,2018,89.37486433687866
Ansião,2018,83.43711083437111
Batalha,2018,79.96545768566494
Castanheira de Pêra,2018,80.21400778210116
Figueiró dos Vinhos,2018,91.16619349202884
Leiria,2018,79.55778055903212
Marinha Grande,2018,69.9931926480599
Pedrógão Grande,2018,99.48387096774194
Pombal,2018,80.04406095098219
Porto de Mós,2018,80.47249585912301
Aguiar da Beira,2018,90.23772173283456
Carregal do Sal,2018,84.88657566532457
Castro Daire,2018,84.81236203090508
Mangualde,2018,68.78636400885028
Nelas,2018,76.23120787973042
Oliveira de Frades,2018,78.42720510095643
Penalva do Castelo,2018,84.51375351960148
Santa Comba Dão,2018,82.82040898967402
São Pedro do Sul,2018,88.27626233313987
Sátão,2018,92.3656698273766
Tondela,2018,81.58097356489006
Vila Nova de Paiva,2018,91.61556603773585
Viseu,2018,90.22002520112436
Vouzela,2018,81.9234543670265
Castelo Branco,2018,87.05698061484237
Idanha-a-Nova,2018,91.8189730200174
Oleiros,2018,77.56183745583039
Penamacor,2018,81.83528014254603
Proença-a-Nova,2018,85.22833662748361
Vila Velha de Ródão,2018,65.9126254771667
Abrantes,2018,77.87911450128514
Alcanena,2018,86.43211627082594
Constância,2018,62.020929600434904
Entroncamento,2018,71.50023151720944
Ferreira do Zêzere,2018,84.95484400656815
Mação,2018,73.67239359625145
Ourém,2018,77.20184299131668
Sardoal,2018,97.29859526954016
Sertã,2018,86.13295981036526
Tomar,2018,81.83652875882947
Torres Novas,2018,87.16107021009158
Vila de Rei,2018,89.88419618528611
Vila Nova da Barquinha,2018,82.65273138670402
Almeida,2018,86.69332444740643
Belmonte,2018,79.61681745609367
Celorico da Beira,2018,66.22810839069443
Covilhã,2018,88.38955059553598
Figueira de Castelo Rodrigo,2018,93.22922875193706
Fornos de Algodres,2018,90.03716580745714
Fundão,2018,86.93210821847882
Gouveia,2018,89.75253461244958
Guarda,2018,81.39575356769926
Manteigas,2018,97.26144109055501
Mêda,2018,87.48631486752792
Pinhel,2018,91.29868592399669
Sabugal,2018,88.08922096472915
Seia,2018,84.36596447748865
Trancoso,2018,88.30433871305806
Alcochete,2018,32.91907514450867
Almada,2018,89.39381165163141
Amadora,2018,83.893828976399
Barreiro,2018,82.68646918847952
Cascais,2018,94.26694045174538
Lisboa,2018,79.93536524210174
Loures,2018,82.2302383939774
Mafra,2018,90.32929974211466
Moita,2018,87.23424910202894
Montijo,2018,80.98818474758325
Odivelas,2018,91.65126309303758
Oeiras,2018,77.73492286115007
Palmela,2018,77.42339832869081
Seixal,2018,60.85340765810604
Sesimbra,2018,88.3572081682414
Setúbal,2018,74.62092778862032
Sintra,2018,83.8699519798473
Vila Franca de Xira,2018,82.72957034540859
Alcácer do Sal,2018,83.34633385335414
Grândola,2018,81.94575249576192
Odemira,2018,96.52489073659524
Santiago do Cacém,2018,79.9947630269704
Sines,2018,63.87852404643449
Aljustrel,2018,72.02292173640002
Almodôvar,2018,84.76121413032219
Alvito,2018,84.06533575317604
Barrancos,2018,104.13836477987421
Beja,2018,90.08927766254847
Castro Verde,2018,60.52203890667324
Cuba,2018,83.99796541200406
Ferreira do Alentejo,2018,90.17421602787456
Mértola,2018,100.93017637110414
Moura,2018,92.72727272727273
Ourique,2018,99.72628823039392
Serpa,2018,91.8571911251267
Vidigueira,2018,80.50628056381244
Almeirim,2018,85.9375
Alpiarça,2018,94.05554280468212
Azambuja,2018,94.06519654841803
Benavente,2018,77.71330500163452
Cartaxo,2018,81.98001816530427
Chamusca,2018,90.31376518218623
Coruche,2018,84.02822917633948
Golegã,2018,80.75584767059733
Rio Maior,2018,80.90121004153873
Salvaterra de Magos,2018,82.26846424384524
Santarém,2018,88.55459900317173
Alter do Chão,2018,84.95812754992485
Arronches,2018,99.72742356008533
Avis,2018,82.63610888710969
Campo Maior,2018,82.72094589538278
Castelo de Vide,2018,90.41307709299757
Crato,2018,94.00960384153662
Elvas,2018,87.93545629407994
Fronteira,2018,80.57776889244302
Gavião,2018,64.81927710843374
Marvão,2018,87.36296121655076
Monforte,2018,82.01304753028892
Nisa,2018,83.87167414869157
Ponte de Sor,2018,74.79932962864955
Portalegre,2018,82.33513711822434
Sousel,2018,83.22948001718952
Alandroal,2018,95.46884100174724
Arraiolos,2018,79.43802274222348
Borba,2018,87.35377168212989
Estremoz,2018,80.71274904124965
Évora,2018,82.94241277847836
Montemor-o-Novo,2018,84.41609038667575
Mora,2018,80.92271753941989
Mourão,2018,90.74220069827683
Portel,2018,84.78768991040126
Redondo,2018,96.79162072767365
Reguengos de Monsaraz,2018,86.2557350887692
Vendas Novas,2018,79.38619833244633
Viana do Alentejo,2018,85.23202341137124
Vila Viçosa,2018,80.0892458723784
Albufeira,2018,88.48086586780055
Alcoutim,2018,89.59001374255611
Aljezur,2018,92.97477830243004
Castro Marim,2018,91.55405405405405
Faro,2018,86.37704918032787
Lagoa,2018,88.6904761904762
Lagos,2018,91.70558375634518
Loulé,2018,87.15277777777777
Monchique,2018,89.85428447150935
Olhão,2018,91.76223040504998
Portimão,2018,87.02233708694848
São Brás de Alportel,2018,94.87179487179488
Silves,2018,91.56291799567857
Tavira,2018,93.31369982547993
Vila do Bispo,2018,93.47124117053481
Vila Real de Santo António,2018,84.27227672701527
Vila do Porto,2018,57.433712121212125
Lagoa [R.A.A.],2018,94.66457023060796
Nordeste,2018,106.23250152160682
Ponta Delgada,2018,79.07214870825457
Povoação,2018,78.30404130672227
Ribeira Grande,2018,88.68128626216934
Vila Franca do Campo,2018,103.08899240009806
Angra do Heroísmo,2018,96.89428823356519
Vila da Praia da Vitória,2018,78.7042696236794
Santa Cruz da Graciosa,2018,87.67220421393841
Calheta [R.A.A.],2018,91.2276834912938
Velas,2018,90.98982239074037
Lajes do Pico,2018,91.3275517011341
Madalena,2018,91.90126050420169
São Roque do Pico,2018,81.7420587967598
Horta,2018,79.96360026472534
Lajes das Flores,2018,77.44901675163874
Santa Cruz das Flores,2018,69.19790407093913
Corvo,2018,63.577573058385696
Calheta [R.A.M.],2018,75.38215286114446
Câmara de Lobos,2018,90.79348931841302
Funchal,2018,86.27096349884907
Machico,2018,81.66000887705282
Ponta do Sol,2018,91.72350017339036
Porto Moniz,2018,82.24706539966462
Ribeira Brava,2018,87.62334663027504
Santa Cruz,2018,86.13990765746145
Santana,2018,81.38390568939006
São Vicente,2018,91.00594370303914
Porto Santo,2018,76.64307381193125
Arcos de Valdevez,2019,85.08954602249064
Caminha,2019,87.2281743927018
Melgaço,2019,84.96864037418943
Monção,2019,90.79210117594853
Paredes de Coura,2019,87.85497223095463
Ponte da Barca,2019,91.33635334088335
Ponte de Lima,2019,86.93193717277487
Valença,2019,83.66247755834829
Viana do Castelo,2019,83.24254215304799
Vila Nova de Cerveira,2019,81.74188575832834
Amares,2019,84.83128012854847
Barcelos,2019,86.16782360146999
Braga,2019,84.14348843254484
Esposende,2019,86.15243529651518
Terras de Bouro,2019,68.93027698185291
Vila Verde,2019,89.40768111073788
Cabeceiras de Basto,2019,94.67493043258284
Fafe,2019,91.014860039166
Guimarães,2019,87.72087451332735
Mondim de Basto,2019,102.7443805541035
Póvoa de Lanhoso,2019,94.40914866581956
Vieira do Minho,2019,94.49818621523579
Vila Nova de Famalicão,2019,76.04795583922719
Vizela,2019,85.38932633420822
Arouca,2019,87.70500589559438
Espinho,2019,84.05046605781001
Gondomar,2019,92.23503678663751
Maia,2019,78.24875771721126
Matosinhos,2019,78.59454136184581
Oliveira de Azeméis,2019,73.30543246348269
Paredes,2019,91.74332019272886
Porto,2019,78.50090932709794
Póvoa de Varzim,2019,83.15462753950338
Santa Maria da Feira,2019,81.42124801131341
Santo Tirso,2019,82.65803789157756
São João da Madeira,2019,79.24175450527031
Trofa,2019,86.48600463540738
Vale de Cambra,2019,75.62668408589859
Valongo,2019,83.9147635317389
Vila do Conde,2019,80.25020850708924
Vila Nova de Gaia,2019,85.1251962647715
Boticas,2019,93.75216537706433
Chaves,2019,79.61081288343559
Montalegre,2019,90.5503867279453
Ribeira de Pena,2019,67.57306417595662
Valpaços,2019,91.59807956104252
Vila Pouca de Aguiar,2019,77.13745866792631
Amarante,2019,92.32129046514197
Baião,2019,87.83909111987016
Castelo de Paiva,2019,91.63489312536106
Celorico de Basto,2019,92.49211356466877
Cinfães,2019,87.55428571428571
Felgueiras,2019,83.71331951565398
Lousada,2019,82.32945091514144
Marco de Canaveses,2019,84.11194358748347
Paços de Ferreira,2019,89.23595505617978
Penafiel,2019,93.13856599115317
Resende,2019,97.32479276563677
Alijó,2019,84.32128346702781
Armamar,2019,89.2600089968511
Carrazeda de Ansiães,2019,91.55888359428182
Freixo de Espada à Cinta,2019,105.79554920861598
Lamego,2019,88.6466561348078
Mesão Frio,2019,71.1476018183505
Moimenta da Beira,2019,88.16141411792069
Murça,2019,104.3517679057117
Penedono,2019,103.30698287220027
Peso da Régua,2019,76.71676716767168
Sabrosa,2019,95.58808044645677
Santa Marta de Penaguião,2019,96.62014073134156
São João da Pesqueira,2019,88.53703502873874
Sernancelhe,2019,93.04851556842867
Tabuaço,2019,86.78824721377913
Tarouca,2019,94.87972508591065
Torre de Moncorvo,2019,92.10318801396868
Vila Nova de Foz Côa,2019,81.34409131162059
Vila Real,2019,92.60877649683898
Alfândega da Fé,2019,102.00420635902512
Bragança,2019,91.76286441009587
Macedo de Cavaleiros,2019,92.09876543209876
Miranda do Douro,2019,83.44683080146673
Mirandela,2019,90.95296775518588
Mogadouro,2019,88.49854553591408
Vila Flor,2019,91.47833755925477
Vimioso,2019,92.13047445255475
Vinhais,2019,91.653388895698
Alcobaça,2019,80.4331520720045
Alenquer,2019,79.7483865697247
Arruda dos Vinhos,2019,80.96873926485743
Bombarral,2019,87.45437480446346
Cadaval,2019,81.88847008794819
Caldas da Rainha,2019,80.30561883067578
Lourinhã,2019,84.67393540423781
Nazaré,2019,85.08707894462405
Óbidos,2019,82.55703422053232
Peniche,2019,83.97520577177116
Sobral de Monte Agraço,2019,84.84100335769307
Torres Vedras,2019,84.56669459182724
Águeda,2019,77.92048929663609
Albergaria-a-Velha,2019,78.54409388553448
Anadia,2019,82.60115079002648
Aveiro,2019,75.33662477558349
Estarreja,2019,70.51149764150944
Ílhavo,2019,73.4856324126403
Murtosa,2019,83.90329579502014
Oliveira do Bairro,2019,79.45168539325843
Ovar,2019,82.1543121881682
Sever do Vouga,2019,79.6395070811109
Vagos,2019,85.64566261655834
Arganil,2019,81.30296610169492
Cantanhede,2019,79.40391075889396
Coimbra,2019,80.06054329642316
Condeixa-a-Nova,2019,83.18216175359032
Figueira da Foz,2019,70.76980568011957
Góis,2019,99.60574844207046
Lousã,2019,85.12508451656525
Mealhada,2019,76.99753757323596
Mira,2019,80.70892978868439
Miranda do Corvo,2019,88.51059230436663
Montemor-o-Velho,2019,83.74642046015602
Mortágua,2019,79.75414416092383
Oliveira do Hospital,2019,83.52653408486654
Pampilhosa da Serra,2019,90.36359580637965
Penacova,2019,79.00701046768462
Penela,2019,85.13925380977405
Soure,2019,77.01542155323668
Tábua,2019,86.4
Vila Nova de Poiares,2019,84.09225310467178
Alvaiázere,2019,89.37486433687866
Ansião,2019,83.43711083437111
Batalha,2019,79.96545768566494
Castanheira de Pêra,2019,80.21400778210116
Figueiró dos Vinhos,2019,91.16619349202884
Leiria,2019,79.55778055903212
Marinha Grande,2019,69.9931926480599
Pedrógão Grande,2019,99.48387096774194
Pombal,2019,80.04406095098219
Porto de Mós,2019,80.47249585912301
Aguiar da Beira,2019,90.23772173283456
Carregal do Sal,2019,84.88657566532457
Castro Daire,2019,84.81236203090508
Mangualde,2019,68.78636400885028
Nelas,2019,76.23120787973042
Oliveira de Frades,2019,78.42720510095643
Penalva do Castelo,2019,84.51375351960148
Santa Comba Dão,2019,82.82040898967402
São Pedro do Sul,2019,88.27626233313987
Sátão,2019,92.3656698273766
Tondela,2019,81.58097356489006
Vila Nova de Paiva,2019,91.61556603773585
Viseu,2019,90.22002520112436
Vouzela,2019,81.9234543670265
Castelo Branco,2019,87.05698061484237
Idanha-a-Nova,2019,91.8189730200174
Oleiros,2019,77.56183745583039
Penamacor,2019,81.83528014254603
Proença-a-Nova,2019,85.22833662748361
Vila Velha de Ródão,2019,65.9126254771667
Abrantes,2019,77.87911450128514
Alcanena,2019,86.43211627082594
Constância,2019,62.020929600434904
Entroncamento,2019,71.50023151720944
Ferreira do Zêzere,2019,84.95484400656815
Mação,2019,73.67239359625145
Ourém,2019,77.20184299131668
Sardoal,2019,97.29859526954016
Sertã,2019,86.13295981036526
Tomar,2019,81.83652875882947
Torres Novas,2019,87.16107021009158
Vila de Rei,2019,89.88419618528611
Vila Nova da Barquinha,2019,82.65273138670402
Almeida,2019,86.69332444740643
Belmonte,2019,79.61681745609367
Celorico da Beira,2019,66.22810839069443
Covilhã,2019,88.38955059553598
Figueira de Castelo Rodrigo,2019,93.22922875193706
Fornos de Algodres,2019,90.03716580745714
Fundão,2019,86.93210821847882
Gouveia,2019,89.75253461244958
Guarda,2019,81.39575356769926
Manteigas,2019,97.26144109055501
Mêda,2019,87.48631486752792
Pinhel,2019,91.29868592399669
Sabugal,2019,88.08922096472915
Seia,2019,84.36596447748865
Trancoso,2019,88.30433871305806
Alcochete,2019,32.91907514450867
Almada,2019,89.39381165163141
Amadora,2019,83.893828976399
Barreiro,2019,82.68646918847952
Cascais,2019,94.26694045174538
Lisboa,2019,79.93536524210174
Loures,2019,82.2302383939774
Mafra,2019,90.32929974211466
Moita,2019,87.23424910202894
Montijo,2019,80.98818474758325
Odivelas,2019,91.65126309303758
Oeiras,2019,77.73492286115007
Palmela,2019,77.42339832869081
Seixal,2019,60.85340765810604
Sesimbra,2019,88.3572081682414
Setúbal,2019,74.62092778862032
Sintra,2019,83.8699519798473
Vila Franca de Xira,2019,82.72957034540859
Alcácer do Sal,2019,83.34633385335414
Grândola,2019,81.94575249576192
Odemira,2019,96.52489073659524
Santiago do Cacém,2019,79.9947630269704
Sines,2019,63.87852404643449
Aljustrel,2019,72.02292173640002
Almodôvar,2019,84.76121413032219
Alvito,2019,84.06533575317604
Barrancos,2019,104.13836477987421
Beja,2019,90.08927766254847
Castro Verde,2019,60.52203890667324
Cuba,2019,83.99796541200406
Ferreira do Alentejo,2019,90.17421602787456
Mértola,2019,100.93017637110414
Moura,2019,92.72727272727273
Ourique,2019,99.72628823039392
Serpa,2019,91.8571911251267
Vidigueira,2019,80.50628056381244
Almeirim,2019,85.9375
Alpiarça,2019,94.05554280468212
Azambuja,2019,94.06519654841803
Benavente,2019,77.71330500163452
Cartaxo,2019,81.98001816530427
Chamusca,2019,90.31376518218623
Coruche,2019,84.02822917633948
Golegã,2019,80.75584767059733
Rio Maior,2019,80.90121004153873
Salvaterra de Magos,2019,82.26846424384524
Santarém,2019,88.55459900317173
Alter do Chão,2019,84.95812754992485
Arronches,2019,99.72742356008533
Avis,2019,82.63610888710969
Campo Maior,2019,82.72094589538278
Castelo de Vide,2019,90.41307709299757
Crato,2019,94.00960384153662
Elvas,2019,87.93545629407994
Fronteira,2019,80.57776889244302
Gavião,2019,64.81927710843374
Marvão,2019,87.36296121655076
Monforte,2019,82.01304753028892
Nisa,2019,83.87167414869157
Ponte de Sor,2019,74.79932962864955
Portalegre,2019,82.33513711822434
Sousel,2019,83.22948001718952
Alandroal,2019,95.46884100174724
Arraiolos,2019,79.43802274222348
Borba,2019,87.35377168212989
Estremoz,2019,80.71274904124965
Évora,2019,82.94241277847836
Montemor-o-Novo,2019,84.41609038667575
Mora,2019,80.92271753941989
Mourão,2019,90.74220069827683
Portel,2019,84.78768991040126
Redondo,2019,96.79162072767365
Reguengos de Monsaraz,2019,86.2557350887692
Vendas Novas,2019,79.38619833244633
Viana do Alentejo,2019,85.23202341137124
Vila Viçosa,2019,80.0892458723784
Albufeira,2019,88.48086586780055
Alcoutim,2019,89.59001374255611
Aljezur,2019,92.97477830243004
Castro Marim,2019,91.55405405405405
Faro,2019,86.37704918032787
Lagoa,2019,88.6904761904762
Lagos,2019,91.70558375634518
Loulé,2019,87.15277777777777
Monchique,2019,89.85428447150935
Olhão,2019,91.76223040504998
Portimão,2019,87.02233708694848
São Brás de Alportel,2019,94.87179487179488
Silves,2019,91.56291799567857
Tavira,2019,93.31369982547993
Vila do Bispo,2019,93.47124117053481
Vila Real de Santo António,2019,84.27227672701527
Vila do Porto,2019,57.433712121212125
Lagoa [R.A.A.],2019,94.66457023060796
Nordeste,2019,106.23250152160682
Ponta Delgada,2019,79.07214870825457
Povoação,2019,78.30404130672227
Ribeira Grande,2019,88.68128626216934
Vila Franca do Campo,2019,103.08899240009806
Angra do Heroísmo,2019,96.89428823356519
Vila da Praia da Vitória,2019,78.7042696236794
Santa Cruz da Graciosa,2019,87.67220421393841
Calheta [R.A.A.],2019,91.2276834912938
Velas,2019,90.98982239074037
Lajes do Pico,2019,91.3275517011341
Madalena,2019,91.90126050420169
São Roque do Pico,2019,81.7420587967598
Horta,2019,79.96360026472534
Lajes das Flores,2019,77.44901675163874
Santa Cruz das Flores,2019,69.19790407093913
Corvo,2019,63.577573058385696
Calheta [R.A.M.],2019,75.38215286114446
Câmara de Lobos,2019,90.79348931841302
Funchal,2019,86.27096349884907
Machico,2019,81.66000887705282
Ponta do Sol,2019,91.72350017339036
Porto Moniz,2019,82.24706539966462
Ribeira Brava,2019,87.62334663027504
Santa Cruz,2019,86.13990765746145
Santana,2019,81.38390568939006
São Vicente,2019,91.00594370303914
Porto Santo,2019,76.64307381193125
